origination,city,km distance,latitude,longitude,num reviews,price,rating,Type
"Grand Mound, IA",Moline,40.31507566544499,41.476959228515604,-90.50747680664058,1,3,5.0,Pharmacy
"Grand Mound, IA",Muscatine,52.59614389388004,41.4446,-91.02977,4,2,3.5,Pharmacy
"Grand Mound, IA",Moline,39.700438268954834,41.48962,-90.48040999999999,3,-1,2.5,Pharmacy
"Grand Mound, IA",Mount Carroll,63.5573090181458,42.101380303502104,-89.97904725372791,1,-1,5.0,Pharmacy
"Grand Mound, IA",Bettendorf,32.65734135478054,41.5506967095186,-90.5033699095586,3,2,1.0,Pharmacy
"Grand Mound, IA",Moline,38.001067559247254,41.493690490722706,-90.5285110473633,1,1,2.0,Pharmacy
"Grand Mound, IA",East Moline,39.35919930934028,41.500526,-90.455184,1,-1,1.0,Pharmacy
"Grand Mound, IA",Bettendorf,33.15746394397325,41.5515213,-90.4851685,3,3,5.0,Optometrist
"Grand Mound, IA",Davenport,30.682396883072627,41.5574258325614,-90.55061459541321,2,2,4.0,Optometrist
"Grand Mound, IA",Le Claire,35.766939984821455,41.596790000000006,-90.34411,2,-1,4.5,Optometrist
"Grand Mound, IA",Davenport,30.79612208124079,41.55735,-90.54606,7,2,3.5,Optometrist
"Grand Mound, IA",Bettendorf,31.19183810049357,41.5597648620605,-90.5210647583008,3,-1,2.5,Optometrist
"Grand Mound, IA",Davenport,32.04996645400624,41.543473,-90.55685770000001,3,-1,4.5,Optometrist
"Grand Mound, IA",Davenport,29.877069442798074,41.57548,-90.51080999999999,4,2,3.0,Optometrist
"Grand Mound, IA",Muscatine,54.83310028423941,41.43428,-91.0561,2,-1,5.0,Optometrist
"Grand Mound, IA",Davenport,29.01272861993657,41.579550051092,-90.52501839021299,3,-1,3.5,Optometrist
"Grand Mound, IA",Davenport,29.84958520421218,41.5743293762207,-90.5157470703125,4,-1,2.0,Optometrist
"Grand Mound, IA",Moline,41.55286103124579,41.4659701,-90.503186,2,2,5.0,Optometrist
"Grand Mound, IA",Davenport,29.684294455055927,41.572833,-90.52595500000001,1,-1,4.0,Optometrist
"Grand Mound, IA",Rock Island,38.273780189450285,41.4846604536284,-90.56657039021299,2,-1,3.0,Optometrist
"Grand Mound, IA",Moline,37.47156084559021,41.49904,-90.52736,1,-1,5.0,Optometrist
"Grand Mound, IA",Davenport,30.330086735280066,41.568421274779205,-90.51958192685042,1,-1,5.0,Optometrist
"Grand Mound, IA",Rock Island,37.25068959826961,41.49349,-90.57023000000001,1,-1,5.0,Optometrist
"Grand Mound, IA",Rock Island,40.77600612026221,41.4660530090332,-90.5387802124023,2,-1,3.0,Optometrist
"Grand Mound, IA",Moline,41.020610800449404,41.470442799999994,-90.5055103,3,-1,2.5,Optometrist
"Grand Mound, IA",Muscatine,54.83228396805618,41.43428,-91.0561,1,-1,1.0,Optometrist
"Grand Mound, IA",Moline,41.52239117139553,41.46501,-90.50833,3,-1,2.5,Optometrist
"Grand Mound, IA",Hillsdale,48.45260416072962,41.612827,-90.186699,3,-1,1.5,Gas Stations
"Grand Mound, IA",Galena,67.66642663113244,42.4072555481277,-90.42017563193158,1,1,2.0,Gas Stations
"Grand Mound, IA",Le Claire,35.47629410051466,41.5869932932501,-90.3628931567073,2,-1,4.0,Gas Stations
"Grand Mound, IA",Walcott,25.286674325218677,41.617804490367206,-90.7811987400055,148,2,4.0,Gas Stations
"Grand Mound, IA",Galena,68.92890156275824,42.423987,-90.44467399999999,5,2,2.5,Gas Stations
"Grand Mound, IA",Davenport,24.3950962629962,41.604668996205,-90.62335222708451,4,2,4.0,Gas Stations
"Grand Mound, IA",Geneseo,59.62648702853834,41.43258,-90.15913,4,-1,2.5,Gas Stations
"Grand Mound, IA",Walcott,25.657534591554732,41.61449,-90.78223,13,-1,3.0,Gas Stations
"Grand Mound, IA",Clinton,33.896607463392236,41.815554052591295,-90.24033464491372,2,2,5.0,Gas Stations
"Grand Mound, IA",Annawan,77.625591177288,41.4023282694728,-89.9052214622498,1,-1,3.0,Gas Stations
"Grand Mound, IA",Davenport,31.233732448745734,41.55757,-90.52766,2,-1,4.0,Gas Stations
"Grand Mound, IA",Colona,44.65592183647957,41.4835281,-90.3634872,3,1,3.5,Gas Stations
"Grand Mound, IA",West Branch,60.5318931008224,41.662053,-91.34716999999999,3,1,3.5,Gas Stations
"Grand Mound, IA",Elizabeth,65.34752991910922,42.3186761,-90.22348709999999,2,-1,3.0,Gas Stations
"Grand Mound, IA",Coal Valley,44.15061656418251,41.452081799999995,-90.4611637,3,1,3.5,Gas Stations
"Grand Mound, IA",Clinton,37.86744050344177,41.83863781392571,-90.19331015646459,1,-1,3.0,Gas Stations
"Grand Mound, IA",Clinton,35.49051217509755,41.8176994,-90.22145079999999,3,1,4.5,Gas Stations
"Grand Mound, IA",Viola,68.20879138045663,41.2116030316862,-90.5861363599293,2,-1,3.5,Gas Stations
"Grand Mound, IA",Stockton,78.90867159942447,42.3490327,-90.00699250000001,2,1,4.5,Gas Stations
"Grand Mound, IA",Walcott,25.259985812389026,41.617540000000005,-90.78062,3,-1,4.0,Gas Stations
"Grand Mound, IA",Bettendorf,32.5274916965595,41.5536117553711,-90.4976577758789,6,-1,5.0,Dental
"Grand Mound, IA",Davenport,29.541838241724967,41.56058,-90.59716999999999,8,-1,5.0,Dental
"Grand Mound, IA",Walcott,25.259985812389026,41.6175422668457,-90.7806243896484,2,-1,5.0,Dental
"Grand Mound, IA",Bettendorf,32.50216064838083,41.554386138916,-90.4962310791016,1,-1,4.0,Dental
"Grand Mound, IA",Bettendorf,33.09150406792565,41.554629999999996,-90.47881,2,-1,5.0,Dental
"Grand Mound, IA",Bettendorf,29.08803211053568,41.5739282,-90.54372790000001,1,-1,5.0,Dental
"Grand Mound, IA",Moline,40.38802008477922,41.4831695556641,-90.4793167114258,2,-1,5.0,Dental
"Grand Mound, IA",Davenport,29.376962287802645,41.5603294,-90.61151120000001,2,-1,5.0,Dental
"Grand Mound, IA",Davenport,31.579688992508398,41.539524,-90.630367,6,-1,4.5,Dental
"Grand Mound, IA",LeClaire,35.81752720561028,41.585809999999995,-90.35947,1,-1,5.0,Dental
"Grand Mound, IA",Moline,40.55336750808787,41.471046,-90.52300799999999,2,-1,4.5,Dental
"Grand Mound, IA",Muscatine,51.183366091248274,41.4562545057874,-91.0222220420837,1,-1,5.0,Dental
"Grand Mound, IA",Muscatine,56.070891151027844,41.4352483,-91.081326,1,-1,5.0,Dental
"Grand Mound, IA",Durant,32.69832228289643,41.6001867502928,-90.9069467335939,1,-1,5.0,Dental
"Grand Mound, IA",Moline,40.27346528267412,41.47193,-90.53203,3,-1,5.0,Dental
"Grand Mound, IA",Davenport,28.83276131987061,41.575109999999995,-90.54955,2,-1,3.0,Dental
"Grand Mound, IA",Moline,39.94662688435519,41.475453200000004,-90.5292532,1,-1,5.0,Dental
"Grand Mound, IA",Moline,40.348598368344796,41.472359999999995,-90.52571999999999,1,-1,5.0,Dental
"Grand Mound, IA",Davenport,30.18899600650087,41.571293,-90.514184,2,-1,3.0,Dental
"Grand Mound, IA",Moline,38.89598311159956,41.489259999999994,-90.51023,1,-1,5.0,Dental
"Grand Mound, IA",Davenport,33.981019828352146,41.52255,-90.57658,3,-1,4.0,Convenience Stores
"Grand Mound, IA",Galena,68.92890156275824,42.423987,-90.44467399999999,5,2,2.5,Convenience Stores
"Grand Mound, IA",Moline,36.926577761940926,41.507540000000006,-90.51174,2,-1,5.0,Convenience Stores
"Grand Mound, IA",Moline,38.91728226285658,41.49203,-90.49875,1,1,5.0,Convenience Stores
"Grand Mound, IA",Walcott,25.286674325218677,41.617804490367206,-90.7811987400055,148,2,4.0,Convenience Stores
"Grand Mound, IA",Davenport,27.206586178586807,41.585586461740206,-90.57175308465959,2,1,5.0,Convenience Stores
"Grand Mound, IA",Rock Island,37.59725250148365,41.4937461857261,-90.5480884667668,1,1,5.0,Convenience Stores
"Grand Mound, IA",Rock Island,40.022057552811034,41.466589188135096,-90.5844198167324,1,1,5.0,Convenience Stores
"Grand Mound, IA",Davenport,26.04475861904469,41.590850830078104,-90.60997772216801,2,2,4.5,Convenience Stores
"Grand Mound, IA",Moline,41.645147787709206,41.4661746029751,-90.4985877871513,2,-1,4.0,Convenience Stores
"Grand Mound, IA",Davenport,34.054451352854386,41.520320899999994,-90.5884476,1,-1,1.0,Convenience Stores
"Grand Mound, IA",Rock Island,37.23128788932185,41.4934339407884,-90.57214419199231,1,-1,1.0,Convenience Stores
"Grand Mound, IA",Davenport,31.952965873432063,41.53857,-90.59738,1,-1,4.0,Convenience Stores
"Grand Mound, IA",Muscatine,50.76903260181369,41.4583471028896,-91.01766228675841,3,2,4.5,Convenience Stores
"Grand Mound, IA",Eldridge,19.76419419170063,41.6540107727051,-90.5773086547852,2,2,2.5,Convenience Stores
"Grand Mound, IA",Davenport,31.86397201990224,41.5388603210449,-90.60059356689449,3,2,2.5,Convenience Stores
"Grand Mound, IA",Tipton,43.228762458570614,41.6478464,-91.11526620000001,4,1,3.5,Convenience Stores
"Grand Mound, IA",Coal Valley,44.15061656418251,41.452081799999995,-90.4611637,3,1,3.5,Convenience Stores
"Grand Mound, IA",Davenport,32.24887487629629,41.536037027835796,-90.5962101370096,1,-1,4.0,Convenience Stores
"Grand Mound, IA",Silvis,40.5488959090162,41.4999136704697,-90.4242557287216,1,1,4.0,Convenience Stores
"Hamburg, IA",Bellevue,62.35716958975626,41.13386,-95.90701999999999,3,2,2.5,Pawn Shops
"Hamburg, IA",Omaha,72.46776438129642,41.219566,-95.947334,1,1,5.0,Pawn Shops
"Hamburg, IA",Omaha,78.89257215395997,41.223223299999994,-96.119605,6,4,3.0,Pawn Shops
"Hamburg, IA",Omaha,77.46910591006161,41.21768,-96.09962,8,2,2.5,Pawn Shops
"Hamburg, IA",Hamburg,0.4129695833857206,40.6026115,-95.6581116,2,1,5.0,Restaurants
"Hamburg, IA",Nebraska City,18.01123406374446,40.67113,-95.8524,19,-1,4.5,Restaurants
"Hamburg, IA",Percival,14.637230243239665,40.6900822822302,-95.7900765306897,24,1,3.5,Restaurants
"Hamburg, IA",Nebraska City,18.453780107257593,40.676600262522705,-95.85416860878469,22,2,4.5,Restaurants
"Hamburg, IA",Nebraska City,18.301630057539548,40.6766760349274,-95.85270009934901,22,1,3.5,Restaurants
"Hamburg, IA",Peru,15.097554328201088,40.48231,-95.73024000000001,1,-1,5.0,Restaurants
"Hamburg, IA",Hamburg,0.17107233646397085,40.6051788,-95.65477750000001,1,2,5.0,Restaurants
"Hamburg, IA",Nebraska City,18.259293105519443,40.662748,-95.859762,36,1,4.5,Restaurants
"Hamburg, IA",Sidney,16.199448958990473,40.7479286,-95.64739229999999,2,2,3.0,Restaurants
"Hamburg, IA",Nebraska City,18.346486374977054,40.67686,-95.85302,9,-1,3.0,Restaurants
"Hamburg, IA",Nebraska City,18.17650299977003,40.676654442781604,-95.8508490398526,3,1,3.5,Restaurants
"Hamburg, IA",Nebraska City,18.49370140265195,40.676468834281,-95.85521332919599,7,1,4.0,Restaurants
"Hamburg, IA",Nebraska City,18.4108676905395,40.6754,-95.85472,2,-1,3.5,Restaurants
"Hamburg, IA",Nebraska City,18.597146774843864,40.6715597567472,-95.8593496074139,10,2,4.0,Restaurants
"Hamburg, IA",Nebraska City,17.43939153436968,40.673550963625395,-95.8431169018149,4,1,3.5,Restaurants
"Hamburg, IA",Nebraska City,18.301630057539548,40.6766760349274,-95.85270009934901,3,-1,4.5,Restaurants
"Hamburg, IA",Nebraska City,18.056522094190797,40.67107021808621,-95.85252374410629,1,-1,5.0,Restaurants
"Hamburg, IA",Percival,14.535696749505448,40.6897956408011,-95.7888247516177,3,1,1.5,Restaurants
"Hamburg, IA",Riverton,11.599376806073934,40.6868697702885,-95.5694856494665,1,-1,4.0,Restaurants
"Hamburg, IA",Nebraska City,18.348548023671647,40.6763369,-95.85369509999998,6,1,4.0,Restaurants
"Hamburg, IA",Hamburg,0.21313340004611528,40.6044488400221,-95.6578094512224,3,2,3.5,Pharmacy
"Hamburg, IA",Sidney,15.731322390861662,40.7473041124881,-95.6474058410698,2,1,5.0,Pharmacy
"Hamburg, IA",Nebraska City,18.14667745205805,40.660724,-95.8591818,1,2,5.0,Pharmacy
"Hamburg, IA",Glenwood,48.5604137260487,41.036969899999995,-95.74996999999999,1,-1,2.0,Pharmacy
"Hamburg, IA",Gretna,77.37842903195795,41.1445696642028,-96.23939216136931,2,-1,2.5,Pharmacy
"Hamburg, IA",Springfield,66.36272408171905,41.0816,-96.13316999999999,8,1,5.0,Pharmacy
"Hamburg, IA",Bellevue,63.36869623754895,41.14263,-95.90953,6,2,4.5,Pharmacy
"Hamburg, IA",Red Oak,59.72222373427564,41.0263443,-95.2169189,1,-1,5.0,Pharmacy
"Hamburg, IA",Lavista,72.58715481865336,41.190286,-96.041729,2,1,4.5,Pharmacy
"Hamburg, IA",Bellevue,63.17784716505148,41.14092,-95.90988,6,2,2.5,Pharmacy
"Hamburg, IA",Omaha,73.21220427945542,41.2126549,-95.9940359,3,3,3.5,Pharmacy
"Hamburg, IA",Bellevue,70.01399510288863,41.19042,-95.96693,2,2,4.0,Pharmacy
"Hamburg, IA",La Vista,72.04504597837612,41.17768579999999,-96.0599452,5,1,4.5,Pharmacy
"Hamburg, IA",Bellevue,65.22360821917242,41.1426,-95.9699,1,-1,4.0,Pharmacy
"Hamburg, IA",Papillion,68.9021871246587,41.1439091,-96.063407,2,2,4.0,Pharmacy
"Hamburg, IA",Papillion,66.57943788455331,41.135275,-96.026836,1,-1,2.0,Pharmacy
"Hamburg, IA",Red Oak,58.02557812365508,41.018627200000005,-95.2329178,1,-1,1.0,Pharmacy
"Hamburg, IA",Omaha,71.62462688469842,41.2118339538574,-95.94619750976558,1,3,3.0,Pharmacy
"Hamburg, IA",Omaha,80.63271716050778,41.20473,-96.19823000000001,1,2,5.0,Pharmacy
"Hamburg, IA",Clarinda,54.16906707345871,40.737082734703996,-95.0379174202681,1,2,4.0,Pharmacy
"Hamburg, IA",Auburn,29.30353208742362,40.38167,-95.83834,1,-1,5.0,Optometrist
"Hamburg, IA",Nebraska City,18.504767616415176,40.676926821470296,-95.8551898598671,1,-1,4.0,Optometrist
"Hamburg, IA",Plattsmouth,48.98961854348746,41.00349,-95.90711,2,2,4.0,Optometrist
"Hamburg, IA",Red Oak,58.114318405308076,41.0173301696777,-95.2305755615234,1,-1,5.0,Optometrist
"Hamburg, IA",Omaha,76.8232859924712,41.2051948,-96.1116647,24,-1,4.5,Optometrist
"Hamburg, IA",Bellevue,63.338649944298105,41.14108,-95.91466,2,-1,2.5,Optometrist
"Hamburg, IA",Bellevue,65.16130667064145,41.1413825,-95.971701,3,2,3.5,Optometrist
"Hamburg, IA",Plattsmouth,51.19901194281113,40.989715576171896,-95.9928131103516,1,-1,5.0,Optometrist
"Hamburg, IA",Red Oak,59.72222373427564,41.0263443,-95.2169189,1,-1,5.0,Optometrist
"Hamburg, IA",Gretna,77.5449647623507,41.1465065181255,-96.2397240847349,1,2,5.0,Optometrist
"Hamburg, IA",La Vista,70.59590355216609,41.176712,-96.024505,2,-1,3.0,Optometrist
"Hamburg, IA",Papillion,66.39674538777389,41.1334778,-96.0266759,10,-1,3.0,Optometrist
"Hamburg, IA",Bellevue,64.9790780120266,41.138357,-95.97531500000001,1,-1,2.0,Optometrist
"Hamburg, IA",La Vista,72.04922769747101,41.176154986023896,-96.0636538267136,4,-1,4.0,Optometrist
"Hamburg, IA",Omaha,76.64345049147677,41.2092,-96.09758000000001,3,-1,5.0,Optometrist
"Hamburg, IA",Council Bluffs,70.20012162307145,41.222307,-95.83772900000001,4,2,2.5,Optometrist
"Hamburg, IA",Omaha,75.64039480730995,41.1605476607348,-96.17733027370831,1,-1,5.0,Optometrist
"Hamburg, IA",La Vista,71.42593793845691,41.177834000000004,-96.0436658,3,2,3.0,Optometrist
"Hamburg, IA",Papillion,66.54603746925171,41.134810349914396,-96.0271463509777,12,3,3.0,Optometrist
"Hamburg, IA",Omaha,78.90107681773024,41.2064596,-96.154894,4,-1,4.0,Optometrist
"Hamburg, IA",Riverton,11.599376806073934,40.6868697702885,-95.5694856494665,1,-1,4.0,Groceries
"Hamburg, IA",Nebraska City,17.870036241056738,40.6579148,-95.8569963,3,2,1.5,Groceries
"Hamburg, IA",Nebraska City,19.09746374306478,40.6767766177654,-95.8629776537418,3,2,2.5,Groceries
"Hamburg, IA",Shenandoah,28.64268311478172,40.761955,-95.3852349,2,2,4.5,Groceries
"Hamburg, IA",Shenandoah,28.423393213217764,40.756320953369105,-95.38418579101558,1,-1,1.0,Groceries
"Hamburg, IA",Plattsmouth,49.178894959614716,41.0125503540039,-95.8870697021484,1,1,5.0,Groceries
"Hamburg, IA",Louisville,61.14193015769821,41.00074,-96.16238,2,-1,4.0,Groceries
"Hamburg, IA",Auburn,29.474440225449534,40.3799934387207,-95.8378372192383,1,-1,1.0,Groceries
"Hamburg, IA",Shenandoah,28.671169186948074,40.7588501,-95.38494109999999,1,-1,3.0,Groceries
"Hamburg, IA",Union,29.267585741216788,40.7852880867975,-95.9107531607152,14,2,3.5,Groceries
"Hamburg, IA",Nebraska City,22.71971730532737,40.697032,-95.89769270000001,27,2,3.5,Groceries
"Hamburg, IA",Tabor,32.55779464649883,40.898591100000004,-95.671176,1,-1,4.0,Groceries
"Hamburg, IA",Gretna,77.34462410064842,41.1462999,-96.23599,3,1,4.0,Groceries
"Hamburg, IA",Auburn,29.42202512154832,40.3800827264786,-95.8388257026672,2,-1,5.0,Groceries
"Hamburg, IA",Syracuse,45.07923377770242,40.65741,-96.18648,2,-1,4.5,Groceries
"Hamburg, IA",Bellevue,61.630899153239326,41.11624260000001,-95.9428068,9,1,4.0,Groceries
"Hamburg, IA",Ashland,77.55910090668593,41.03867,-96.3798599,1,2,5.0,Groceries
"Hamburg, IA",Papillion,70.54483427375304,41.1750717163086,-96.0265579223633,13,1,4.5,Groceries
"Hamburg, IA",Bellevue,65.15691426400537,41.141952,-95.968734,20,2,3.5,Groceries
"Hamburg, IA",Omaha,72.24433098631829,41.21425,-95.95782,8,1,4.5,Groceries
"Hamburg, IA",Percival,14.797503919895695,40.6913445,-95.7912973,16,1,4.5,Gas Stations
"Hamburg, IA",Percival,14.788192752989755,40.69034,-95.79172,12,2,3.5,Gas Stations
"Hamburg, IA",Percival,14.652591344259225,40.690331,-95.790041,11,1,3.5,Gas Stations
"Hamburg, IA",Nebraska City,17.84329049517179,40.6544346195165,-95.8581657707691,2,-1,4.0,Gas Stations
"Hamburg, IA",Percival,14.714290623222706,40.6903381,-95.7917175,1,1,5.0,Gas Stations
"Hamburg, IA",Bellevue,64.70901293396005,41.1538848876953,-95.9160385131836,4,1,3.5,Dollar Store
"Hamburg, IA",Council Bluffs,70.36277609891468,41.22336,-95.83998000000001,3,1,2.5,Dollar Store
"Hamburg, IA",Papillion,66.51885386240005,41.1360016465187,-96.0294114053249,1,-1,5.0,Dollar Store
"Hamburg, IA",Council Bluffs,70.62301231595062,41.22495651245121,-95.8455123901367,2,-1,1.0,Dollar Store
"Hamburg, IA",Nebraska City,19.063693366839523,40.6777945160866,-95.8614957332611,1,-1,5.0,Dental
"Hamburg, IA",Omaha,75.62884707409341,41.160257,-96.178,3,-1,5.0,Dental
"Hamburg, IA",Bellevue,64.93883169409939,41.14018,-95.96846,3,-1,5.0,Dental
"Hamburg, IA",Bellevue,65.0644040972375,41.1406021118164,-95.97071075439449,6,-1,4.0,Dental
"Hamburg, IA",Papillion,69.09131208371338,41.1448364257812,-96.0653305053711,3,-1,4.5,Dental
"Hamburg, IA",Omaha,73.17640963094081,41.2129135131836,-95.9933013916016,3,-1,5.0,Dental
"Hamburg, IA",Bellevue,64.9922726363904,41.13882,-95.97525999999999,1,-1,5.0,Dental
"Hamburg, IA",La Vista,72.34024659459106,41.179653,-96.062606,3,-1,5.0,Dental
"Hamburg, IA",Bellevue,64.09243096732632,41.15018,-95.90805999999999,3,-1,5.0,Dental
"Hamburg, IA",Papillion,69.09131208371338,41.14483,-96.06532,2,-1,5.0,Dental
"Hamburg, IA",Omaha,74.83177652455478,41.204056,-96.06489499999999,1,-1,5.0,Dental
"Hamburg, IA",La Vista,72.6082526125824,41.1756634,-96.07879840000001,1,-1,5.0,Dental
"Hamburg, IA",Glenwood,49.81245757552922,41.04916,-95.74377,1,-1,1.0,Dental
"Hamburg, IA",La Vista,70.6590159565506,41.17688,-96.02557,4,-1,5.0,Dental
"Hamburg, IA",Bellevue,64.09243096732632,41.15018,-95.90805999999999,1,-1,5.0,Dental
"Hamburg, IA",Maryville,73.53567715908075,40.32015,-94.87268,1,-1,5.0,Dental
"Hamburg, IA",La Vista,74.58938110424916,41.185959999999994,-96.10205,6,-1,5.0,Dental
"Hamburg, IA",Omaha,78.96826488486026,41.2075050354545,-96.15615125403671,1,-1,5.0,Dental
"Hamburg, IA",Papillion,68.04876768005519,41.144047796342896,-96.04221415215821,1,-1,5.0,Dental
"Hamburg, IA",Papillion,70.59078330797217,41.17581,-96.027,6,-1,5.0,Dental
"Hamburg, IA",Percival,14.652591344259225,40.690331,-95.790041,11,1,3.5,Convenience Stores
"Hamburg, IA",Percival,14.797503919895695,40.6913445,-95.7912973,16,1,4.5,Convenience Stores
"Hamburg, IA",Percival,14.714290623222706,40.6903381,-95.7917175,1,1,5.0,Convenience Stores
"Hamburg, IA",Riverton,11.608707646464708,40.6868401,-95.56913759999999,1,-1,4.0,Convenience Stores
"Hamburg, IA",Percival,14.788192752989755,40.69034,-95.79172,12,2,3.5,Convenience Stores
"Hamburg, IA",Percival,14.664130128690411,40.688720700000005,-95.7918167,1,1,4.0,Convenience Stores
"Hamburg, IA",Omaha,77.50762475460961,41.2016044557095,-96.13519437611099,2,-1,1.0,Pay Day Loans
"Hamburg, IA",Bellevue,65.12764535364059,41.1559066772461,-95.9231491088867,8,-1,1.5,Pay Day Loans
"Hamburg, IA",Omaha,72.89243727508723,41.215418799999995,-95.97619540000001,4,-1,4.0,Pay Day Loans
"Hamburg, IA",Omaha,80.02466506089775,41.225344218958604,-96.14164519444272,4,-1,3.5,Pay Day Loans
"Hamburg, IA",Bellevue,64.43776658934087,41.1512795090675,-95.9177134931087,19,-1,3.0,Pay Day Loans
"Hamburg, IA",Bellevue,68.29173840621281,41.181003488737105,-95.94205997446171,20,-1,2.5,Pay Day Loans
"Hamburg, IA",Bellevue,66.36114176122868,41.162079999999996,-95.94315999999999,1,-1,1.0,Pay Day Loans
"Hamburg, IA",Omaha,74.5460753967199,41.16817,-96.139739,17,-1,2.5,Pay Day Loans
"Hamburg, IA",Omaha,73.42203185848871,41.2132219,-95.9998056,4,-1,4.0,Pay Day Loans
"Hamburg, IA",La Vista,74.99802813018054,41.187533,-96.10859599999999,19,-1,2.5,Pay Day Loans
"Hamburg, IA",Bellevue,65.49213582236625,41.156551,-95.930595,7,-1,3.0,Pay Day Loans
"Hamburg, IA",Council Bluffs,70.30320331081364,41.223393522403995,-95.8369114723873,2,-1,2.0,Pay Day Loans
"Hamburg, IA",Springfield,67.02567644375337,41.0886799,-96.13378,3,1,2.5,Pay Day Loans
"Hamburg, IA",La Vista,75.19047991950707,41.18971,-96.10866,14,-1,2.5,Pay Day Loans
"Hamburg, IA",Omaha,74.93867986117691,41.2139499,-96.04171,28,-1,2.0,Pay Day Loans
"Hamburg, IA",Omaha,78.79387172759697,41.21389,-96.13783000000001,23,-1,3.5,Pay Day Loans
"Hamburg, IA",Council Bluffs,71.18199474395702,41.227508544921896,-95.8595733642578,17,-1,3.0,Pay Day Loans
"Hamburg, IA",Omaha,72.10359550418767,41.1773029737443,-96.0623666534424,56,2,4.0,Pay Day Loans
"Hamburg, IA",Omaha,80.00278854585225,41.2231903,-96.1459151,6,-1,2.0,Pay Day Loans
"Hartford, IA",Carlisle,8.775770180382809,41.498291015625,-93.4950485229492,1,-1,2.0,Pharmacy
"Hartford, IA",Des Moines,23.19249555173953,41.585440000000006,-93.62501999999999,6,2,3.5,Pharmacy
"Hartford, IA",Des Moines,22.942887059810552,41.58461387468,-93.62204975118479,42,2,3.5,Pharmacy
"Hartford, IA",West Des Moines,32.430880176286664,41.55856,-93.77,6,2,3.5,Pharmacy
"Hartford, IA",Des Moines,26.18616479106174,41.585879999999996,-93.66838,43,1,4.5,Pharmacy
"Hartford, IA",Des Moines,22.847975418029176,41.601104736328104,-93.60122680664058,3,2,3.5,Pharmacy
"Hartford, IA",Des Moines,22.119758230750122,41.542926,-93.644515,4,1,2.5,Pharmacy
"Hartford, IA",Ankeny,30.88651455324737,41.70214,-93.58189,3,2,5.0,Pharmacy
"Hartford, IA",Des Moines,21.975690218691298,41.54182,-93.64475,1,-1,5.0,Pharmacy
"Hartford, IA",Indianola,16.137324143279454,41.3696403503418,-93.55760955810551,1,-1,1.0,Pharmacy
"Hartford, IA",Colfax,27.75225469219044,41.6777769,-93.24558959999999,3,2,3.5,Pharmacy
"Hartford, IA",Clive,36.08591314041354,41.600944519043004,-93.7936019897461,8,2,2.5,Pharmacy
"Hartford, IA",Ames,68.1089906765408,42.048965,-93.62123100000001,5,2,4.5,Pharmacy
"Hartford, IA",Knoxville,29.039783569223967,41.32102584838871,-93.1078720092773,1,-1,5.0,Pharmacy
"Hartford, IA",Winterset,52.74433160707065,41.33513,-94.01465,8,1,4.0,Pharmacy
"Hartford, IA",Des Moines,23.217318078748907,41.6270485,-93.5686798,2,2,4.0,Pharmacy
"Hartford, IA",Des Moines,25.91926124730945,41.6283302307129,-93.6171875,4,2,3.5,Pharmacy
"Hartford, IA",Newton,40.59236151072286,41.69959,-93.03807990000001,1,-1,1.0,Pharmacy
"Hartford, IA",Ankeny,33.823512376804096,41.73245,-93.58087990000001,2,2,4.5,Pharmacy
"Hartford, IA",Des Moines,29.787061617099038,41.63,-93.67883,3,2,2.5,Pharmacy
"Hartford, IA",Pleasant Hill,18.289416869001123,41.6004564,-93.51457629999999,5,-1,3.5,Optometrist
"Hartford, IA",Des Moines,19.35333471274529,41.52572,-93.61865999999999,3,-1,4.5,Optometrist
"Hartford, IA",Des Moines,23.35225097581781,41.58615,-93.62667990000001,3,2,5.0,Optometrist
"Hartford, IA",Ankeny,33.93257067214488,41.71697,-93.62046,6,-1,4.0,Optometrist
"Hartford, IA",Des Moines,24.9432107889612,41.58603,-93.65005,10,2,4.0,Optometrist
"Hartford, IA",West Des Moines,32.650073596124784,41.597501,-93.749512,10,-1,4.5,Optometrist
"Hartford, IA",Des Moines,18.255814212553858,41.5372657775879,-93.59632110595699,3,2,3.0,Optometrist
"Hartford, IA",Urbandale,34.58626765362133,41.6448316610064,-93.7365401730666,3,-1,5.0,Optometrist
"Hartford, IA",Des Moines,30.980833023829874,41.62954755127429,-93.6978703737259,3,-1,5.0,Optometrist
"Hartford, IA",Altoona,21.96806203652348,41.65057,-93.46435,1,-1,5.0,Optometrist
"Hartford, IA",Des Moines,24.891424088121195,41.583853999999995,-93.651684,3,-1,5.0,Optometrist
"Hartford, IA",Ankeny,35.22174863761787,41.738376,-93.601897,2,3,5.0,Optometrist
"Hartford, IA",Ankeny,32.76197048385587,41.702509899999995,-93.6244433,1,-1,5.0,Optometrist
"Hartford, IA",Des Moines,22.519663181454806,41.58911,-93.61057,4,3,4.5,Optometrist
"Hartford, IA",Grimes,39.56991263983964,41.68717028952229,-93.7683864544922,3,-1,4.5,Optometrist
"Hartford, IA",Des Moines,24.33697473917439,41.590509999999995,-93.637123,2,-1,5.0,Optometrist
"Hartford, IA",West Des Moines,31.50382704983536,41.598824,-93.732787,3,-1,5.0,Optometrist
"Hartford, IA",Ankeny,34.75357831370329,41.73462,-93.59958,4,3,4.0,Optometrist
