GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed
1922395,2014,Dubuque,Iowa,58409.0,10.66,36.28,707.0,47450.0,132800.0,30.7,89.36,3.04,2.41,0.12,1.56,0.51,2.98,0.01,8632.0,256.0,173.0,2.01,2.96,0,0
1922395,2015,Dubuque,Iowa,58409.0,10.66,36.28,707.0,47450.0,132800.0,30.7,89.36,3.04,2.41,0.12,1.56,0.51,2.98,0.01,8780.0,325.0,179.0,2.04,3.71,0,0
1922395,2016,Dubuque,Iowa,58409.0,10.66,36.28,707.0,47450.0,132800.0,30.7,89.36,3.04,2.41,0.12,1.56,0.51,2.98,0.01,8923.0,378.0,225.0,2.52,4.23,0,0
1922620,2000,Dumont,Iowa,676.0,8.69,21.33,346.0,27708.0,33300.0,19.7,97.78,0.3,1.48,0.0,0.15,0.15,0.15,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2001,Dumont,Iowa,676.0,8.69,21.33,346.0,27708.0,33300.0,19.7,97.78,0.3,1.48,0.0,0.15,0.15,0.15,0.0,62.0,1.0,1.0,1.52,1.52,0,0
1922620,2002,Dumont,Iowa,676.0,8.69,21.33,346.0,27708.0,33300.0,19.7,97.78,0.3,1.48,0.0,0.15,0.15,0.15,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2003,Dumont,Iowa,676.0,8.69,21.33,346.0,27708.0,33300.0,19.7,97.78,0.3,1.48,0.0,0.15,0.15,0.15,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2004,Dumont,Iowa,676.0,8.69,21.33,346.0,27708.0,33300.0,19.7,97.78,0.3,1.48,0.0,0.15,0.15,0.15,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2005,Dumont,Iowa,745.0,12.31,19.05,339.0,34750.0,53000.0,24.5,96.78,0.0,2.82,0.0,0.0,0.0,0.4,0.0,62.0,1.0,1.0,1.52,1.52,0,0
1922620,2006,Dumont,Iowa,745.0,12.31,19.05,339.0,34750.0,53000.0,24.5,96.78,0.0,2.82,0.0,0.0,0.0,0.4,0.0,61.0,0.0,0.0,0.0,0.0,0,0
1922620,2007,Dumont,Iowa,745.0,12.31,19.05,339.0,34750.0,53000.0,24.5,96.78,0.0,2.82,0.0,0.0,0.0,0.4,0.0,61.0,1.0,1.0,1.54,1.54,0,0
1922620,2008,Dumont,Iowa,745.0,12.31,19.05,339.0,34750.0,53000.0,24.5,96.78,0.0,2.82,0.0,0.0,0.0,0.4,0.0,61.0,1.0,1.0,1.54,1.54,0,0
1922620,2009,Dumont,Iowa,745.0,12.31,19.05,339.0,34750.0,53000.0,24.5,96.78,0.0,2.82,0.0,0.0,0.0,0.4,0.0,61.0,1.0,1.0,1.54,1.54,0,0
1922620,2010,Dumont,Iowa,637.0,17.87,22.06,391.0,40298.0,62900.0,30.9,96.39,0.0,3.3,0.0,0.0,0.0,0.31,0.0,61.0,0.0,0.0,0.0,0.0,0,0
1922620,2011,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0,0
1922620,2012,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2013,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0,0
1922620,2014,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,1.52,3.03,0,0
1922620,2015,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,63.0,2.0,1.0,1.49,2.99,0,0
1922620,2016,Dumont,Iowa,734.0,11.4,23.86,593.0,47917.0,59500.0,22.5,95.78,0.0,4.22,0.0,0.0,0.0,0.0,0.0,63.0,2.0,1.0,1.49,2.99,0,0
1922710,2010,Duncan,Iowa,131.0,100.0,27.27,,13750.0,42500.0,50.0,92.37,0.0,3.05,0.0,0.0,0.0,3.82,0.76,5.0,1.0,1.0,0.41,0.41,0,0
1922710,2011,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0
1922710,2012,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.78,0.78,0,0
1922710,2013,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.28,3.28,0,0
1922710,2014,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.38,0.76,0,0
1922710,2015,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.11,2.21,0,0
1922710,2016,Duncan,Iowa,95.0,0.0,0.0,,,61200.0,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.36,2.0,0,0
1922755,2000,Duncombe,Iowa,474.0,7.66,21.35,290.0,34750.0,51400.0,21.7,97.89,0.0,0.63,0.84,0.21,0.0,0.42,0.0,41.0,,,,,0,0
1922755,2001,Duncombe,Iowa,474.0,7.66,21.35,290.0,34750.0,51400.0,21.7,97.89,0.0,0.63,0.84,0.21,0.0,0.42,0.0,35.0,0.0,0.0,0.0,0.0,0,0
1922755,2002,Duncombe,Iowa,474.0,7.66,21.35,290.0,34750.0,51400.0,21.7,97.89,0.0,0.63,0.84,0.21,0.0,0.42,0.0,35.0,0.0,0.0,0.0,0.0,0,0
1922755,2003,Duncombe,Iowa,474.0,7.66,21.35,290.0,34750.0,51400.0,21.7,97.89,0.0,0.63,0.84,0.21,0.0,0.42,0.0,35.0,1.0,1.0,2.86,2.86,0,0
1922755,2004,Duncombe,Iowa,474.0,7.66,21.35,290.0,34750.0,51400.0,21.7,97.89,0.0,0.63,0.84,0.21,0.0,0.42,0.0,35.0,2.0,2.0,5.71,7.14,0,0
1922755,2005,Duncombe,Iowa,477.0,10.08,29.25,532.0,40000.0,67200.0,28.1,98.11,0.0,0.0,0.0,0.0,0.0,1.89,0.0,34.0,0.0,0.0,0.0,0.0,0,0
1922755,2006,Duncombe,Iowa,477.0,10.08,29.25,532.0,40000.0,67200.0,28.1,98.11,0.0,0.0,0.0,0.0,0.0,1.89,0.0,34.0,1.0,1.0,1.47,4.41,0,0
1922755,2007,Duncombe,Iowa,477.0,10.08,29.25,532.0,40000.0,67200.0,28.1,98.11,0.0,0.0,0.0,0.0,0.0,1.89,0.0,34.0,1.0,1.0,1.47,2.94,0,0
1922755,2008,Duncombe,Iowa,477.0,10.08,29.25,532.0,40000.0,67200.0,28.1,98.11,0.0,0.0,0.0,0.0,0.0,1.89,0.0,33.0,1.0,1.0,2.99,2.99,0,0
1922755,2009,Duncombe,Iowa,477.0,10.08,29.25,532.0,40000.0,67200.0,28.1,98.11,0.0,0.0,0.0,0.0,0.0,1.89,0.0,33.0,1.0,1.0,1.49,1.49,0,0
1922755,2010,Duncombe,Iowa,410.0,11.85,23.33,575.0,42917.0,69300.0,30.3,95.61,0.0,0.98,0.0,0.73,0.0,2.68,0.0,33.0,1.0,1.0,3.03,3.03,0,0
1922755,2011,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0,0
1922755,2012,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,1.56,1.56,0,0
1922755,2013,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,1.59,1.59,0,0
1922755,2014,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0,0
1922755,2015,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,0
1922755,2016,Duncombe,Iowa,363.0,11.49,30.3,461.0,37188.0,71100.0,28.2,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,0
1922800,2000,Dundee,Iowa,179.0,9.76,15.0,400.0,26719.0,52500.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2001,Dundee,Iowa,179.0,9.76,15.0,400.0,26719.0,52500.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2002,Dundee,Iowa,179.0,9.76,15.0,400.0,26719.0,52500.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2003,Dundee,Iowa,179.0,9.76,15.0,400.0,26719.0,52500.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.14,1.14,0,0
1922800,2004,Dundee,Iowa,179.0,9.76,15.0,400.0,26719.0,52500.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2005,Dundee,Iowa,197.0,0.0,14.0,288.0,45417.0,77100.0,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2006,Dundee,Iowa,197.0,0.0,14.0,288.0,45417.0,77100.0,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,3.49,3.49,0,0
1922800,2007,Dundee,Iowa,197.0,0.0,14.0,288.0,45417.0,77100.0,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2008,Dundee,Iowa,197.0,0.0,14.0,288.0,45417.0,77100.0,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2009,Dundee,Iowa,197.0,0.0,14.0,288.0,45417.0,77100.0,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.18,1.18,0,0
1922800,2010,Dundee,Iowa,174.0,6.0,20.25,388.0,48750.0,69400.0,20.8,98.28,0.0,1.72,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.19,1.19,0,0
1922800,2011,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.16,0,0
1922800,2012,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
1922800,2013,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.12,2.25,0,0
1922800,2014,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.11,0,0
1922800,2015,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0
1922800,2016,Dundee,Iowa,165.0,9.09,10.77,,42083.0,84300.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,2.15,2.15,0,0
1922845,2000,Dunkerton,Iowa,749.0,5.9,24.54,374.0,41771.0,82800.0,17.2,95.99,0.0,0.8,0.0,1.2,1.34,0.27,0.4,66.0,,,,,0,0
1922845,2001,Dunkerton,Iowa,749.0,5.9,24.54,374.0,41771.0,82800.0,17.2,95.99,0.0,0.8,0.0,1.2,1.34,0.27,0.4,57.0,1.0,0.0,0.0,2.6,0,0
1922845,2002,Dunkerton,Iowa,749.0,5.9,24.54,374.0,41771.0,82800.0,17.2,95.99,0.0,0.8,0.0,1.2,1.34,0.27,0.4,58.0,4.0,3.0,5.06,6.33,0,0
1922845,2003,Dunkerton,Iowa,749.0,5.9,24.54,374.0,41771.0,82800.0,17.2,95.99,0.0,0.8,0.0,1.2,1.34,0.27,0.4,60.0,2.0,2.0,3.7,3.7,0,0
1922845,2004,Dunkerton,Iowa,749.0,5.9,24.54,374.0,41771.0,82800.0,17.2,95.99,0.0,0.8,0.0,1.2,1.34,0.27,0.4,61.0,4.0,2.0,3.61,7.23,0,0
1922845,2005,Dunkerton,Iowa,792.0,3.06,20.85,519.0,56838.0,125800.0,19.6,99.24,0.0,0.25,0.0,0.0,0.0,0.51,0.0,62.0,3.0,2.0,3.53,4.71,0,0
1922845,2006,Dunkerton,Iowa,792.0,3.06,20.85,519.0,56838.0,125800.0,19.6,99.24,0.0,0.25,0.0,0.0,0.0,0.51,0.0,64.0,2.0,2.0,3.45,3.45,0,0
1922845,2007,Dunkerton,Iowa,792.0,3.06,20.85,519.0,56838.0,125800.0,19.6,99.24,0.0,0.25,0.0,0.0,0.0,0.51,0.0,65.0,1.0,1.0,2.25,2.25,0,0
1922845,2008,Dunkerton,Iowa,792.0,3.06,20.85,519.0,56838.0,125800.0,19.6,99.24,0.0,0.25,0.0,0.0,0.0,0.51,0.0,67.0,1.0,1.0,2.2,2.2,0,0
1922845,2009,Dunkerton,Iowa,792.0,3.06,20.85,519.0,56838.0,125800.0,19.6,99.24,0.0,0.25,0.0,0.0,0.0,0.51,0.0,68.0,4.0,1.0,1.08,5.38,0,0
1922845,2010,Dunkerton,Iowa,852.0,6.17,24.77,525.0,51103.0,124200.0,26.7,95.54,0.7,2.58,0.0,0.7,0.0,0.47,0.0,70.0,1.0,1.0,1.05,1.05,0,0
1922845,2011,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,71.0,2.0,2.0,3.09,3.09,0,0
1922845,2012,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,73.0,6.0,6.0,8.08,8.08,0,0
1922845,2013,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,75.0,1.0,1.0,0.98,1.96,0,0
1922845,2014,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,76.0,1.0,1.0,1.92,1.92,0,0
1922845,2015,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,78.0,2.0,1.0,1.89,2.83,0,0
1922845,2016,Dunkerton,Iowa,879.0,6.49,22.36,545.0,55938.0,141400.0,23.6,96.13,2.73,0.46,0.0,0.0,0.0,0.68,0.0,79.0,2.0,1.0,1.85,2.78,0,0
1922890,2000,Dunlap,Iowa,1139.0,10.54,21.74,401.0,31100.0,48000.0,19.9,98.07,0.18,0.26,0.26,0.09,0.0,1.14,0.0,95.0,1.0,1.0,0.97,0.97,0,0
1922890,2001,Dunlap,Iowa,1139.0,10.54,21.74,401.0,31100.0,48000.0,19.9,98.07,0.18,0.26,0.26,0.09,0.0,1.14,0.0,95.0,0.0,0.0,0.0,0.0,0,0
1922890,2002,Dunlap,Iowa,1139.0,10.54,21.74,401.0,31100.0,48000.0,19.9,98.07,0.18,0.26,0.26,0.09,0.0,1.14,0.0,95.0,1.0,1.0,1.19,1.19,0,0
1922890,2003,Dunlap,Iowa,1139.0,10.54,21.74,401.0,31100.0,48000.0,19.9,98.07,0.18,0.26,0.26,0.09,0.0,1.14,0.0,96.0,1.0,1.0,0.96,0.96,0,0
1922890,2004,Dunlap,Iowa,1139.0,10.54,21.74,401.0,31100.0,48000.0,19.9,98.07,0.18,0.26,0.26,0.09,0.0,1.14,0.0,96.0,2.0,2.0,2.13,2.13,0,0
1922890,2005,Dunlap,Iowa,1013.0,9.46,17.72,483.0,38438.0,67500.0,31.7,98.03,0.0,1.18,0.2,0.59,0.0,0.0,0.0,97.0,2.0,2.0,2.34,2.34,0,0
1922890,2006,Dunlap,Iowa,1013.0,9.46,17.72,483.0,38438.0,67500.0,31.7,98.03,0.0,1.18,0.2,0.59,0.0,0.0,0.0,97.0,1.0,1.0,0.95,0.95,0,0
1922890,2007,Dunlap,Iowa,1013.0,9.46,17.72,483.0,38438.0,67500.0,31.7,98.03,0.0,1.18,0.2,0.59,0.0,0.0,0.0,97.0,1.0,1.0,0.43,0.43,0,0
1922890,2008,Dunlap,Iowa,1013.0,9.46,17.72,483.0,38438.0,67500.0,31.7,98.03,0.0,1.18,0.2,0.59,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0,0
1922890,2009,Dunlap,Iowa,1013.0,9.46,17.72,483.0,38438.0,67500.0,31.7,98.03,0.0,1.18,0.2,0.59,0.0,0.0,0.0,97.0,1.0,0.0,0.0,0.94,0,0
1922890,2010,Dunlap,Iowa,1042.0,9.32,24.03,580.0,40087.0,62500.0,32.9,97.5,0.0,0.77,0.58,0.19,0.0,0.96,0.0,98.0,0.0,0.0,0.0,0.0,0,0
1922890,2011,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,99.0,1.0,1.0,0.21,0.21,0,0
1922890,2012,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,99.0,1.0,1.0,0.93,0.93,0,0
1922890,2013,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,99.0,0.0,0.0,0.0,0.0,0,0
1922890,2014,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,100.0,0.0,0.0,0.0,0.0,0,0
1922890,2015,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,100.0,1.0,1.0,1.13,1.13,0,0
1922890,2016,Dunlap,Iowa,1252.0,4.27,22.49,485.0,50000.0,71500.0,23.4,92.73,0.0,0.88,1.68,0.72,0.0,3.99,0.0,101.0,0.0,0.0,0.0,0.0,0,0
1922935,2000,Durango,Iowa,24.0,15.38,27.27,375.0,32188.0,72500.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0,0
1922935,2001,Durango,Iowa,24.0,15.38,27.27,375.0,32188.0,72500.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2002,Durango,Iowa,24.0,15.38,27.27,375.0,32188.0,72500.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.7,1.7,0,0
1922935,2003,Durango,Iowa,24.0,15.38,27.27,375.0,32188.0,72500.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2004,Durango,Iowa,24.0,15.38,27.27,375.0,32188.0,72500.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.81,1.62,0,0
1922935,2005,Durango,Iowa,43.0,0.0,20.0,,61250.0,141700.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,2.39,0,0
1922935,2006,Durango,Iowa,43.0,0.0,20.0,,61250.0,141700.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.71,0,0
1922935,2007,Durango,Iowa,43.0,0.0,20.0,,61250.0,141700.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.43,2.43,0,0
1922935,2008,Durango,Iowa,43.0,0.0,20.0,,61250.0,141700.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.63,1.63,0,0
1922935,2009,Durango,Iowa,43.0,0.0,20.0,,61250.0,141700.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2010,Durango,Iowa,22.0,0.0,10.0,,91250.0,95000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.75,1.75,0,0
1922935,2011,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2012,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.45,2.45,0,0
1922935,2013,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2014,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1922935,2015,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.71,0,0
1922935,2016,Durango,Iowa,14.0,0.0,42.86,,35625.0,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0,0
1922980,2000,Durant,Iowa,1677.0,5.84,24.4,476.0,41681.0,89900.0,20.2,98.51,0.12,0.72,0.12,0.12,0.0,0.42,0.0,168.0,0.0,0.0,0.0,0.0,0,0
1922980,2001,Durant,Iowa,1677.0,5.84,24.4,476.0,41681.0,89900.0,20.2,98.51,0.12,0.72,0.12,0.12,0.0,0.42,0.0,169.0,1.0,1.0,0.69,0.74,0,0
1922980,2002,Durant,Iowa,1677.0,5.84,24.4,476.0,41681.0,89900.0,20.2,98.51,0.12,0.72,0.12,0.12,0.0,0.42,0.0,172.0,2.0,2.0,1.28,1.28,0,0
1922980,2003,Durant,Iowa,1677.0,5.84,24.4,476.0,41681.0,89900.0,20.2,98.51,0.12,0.72,0.12,0.12,0.0,0.42,0.0,173.0,1.0,1.0,0.74,0.74,0,0
1922980,2004,Durant,Iowa,1677.0,5.84,24.4,476.0,41681.0,89900.0,20.2,98.51,0.12,0.72,0.12,0.12,0.0,0.42,0.0,175.0,1.0,1.0,0.68,0.73,0,0
1922980,2005,Durant,Iowa,1917.0,10.82,27.43,496.0,47639.0,130200.0,21.0,94.0,0.0,4.07,0.0,0.73,0.0,1.2,0.0,176.0,1.0,1.0,0.11,0.16,0,0
1922980,2006,Durant,Iowa,1917.0,10.82,27.43,496.0,47639.0,130200.0,21.0,94.0,0.0,4.07,0.0,0.73,0.0,1.2,0.0,176.0,2.0,1.0,0.57,1.14,0,0
1922980,2007,Durant,Iowa,1917.0,10.82,27.43,496.0,47639.0,130200.0,21.0,94.0,0.0,4.07,0.0,0.73,0.0,1.2,0.0,178.0,1.0,0.0,0.0,0.05,0,0
1922980,2008,Durant,Iowa,1917.0,10.82,27.43,496.0,47639.0,130200.0,21.0,94.0,0.0,4.07,0.0,0.73,0.0,1.2,0.0,179.0,1.0,1.0,0.11,0.11,0,0
1922980,2009,Durant,Iowa,1917.0,10.82,27.43,496.0,47639.0,130200.0,21.0,94.0,0.0,4.07,0.0,0.73,0.0,1.2,0.0,181.0,1.0,1.0,0.1,0.75,0,0
1922980,2010,Durant,Iowa,1832.0,12.13,25.3,589.0,54609.0,146900.0,21.6,97.05,0.11,1.69,0.16,0.33,0.0,0.66,0.0,182.0,1.0,1.0,0.56,0.56,0,0
1922980,2011,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,184.0,0.0,0.0,0.0,0.0,0,0
1922980,2012,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,186.0,1.0,1.0,0.02,0.02,0,0
1922980,2013,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,188.0,1.0,1.0,0.01,0.01,0,0
1922980,2014,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,190.0,3.0,3.0,1.48,1.71,0,0
1922980,2015,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,192.0,2.0,2.0,1.12,1.26,0,0
1922980,2016,Durant,Iowa,1983.0,5.41,24.67,698.0,60625.0,140100.0,20.6,95.26,0.0,2.72,0.0,0.15,0.0,1.87,0.0,194.0,2.0,1.0,0.57,1.07,0,0
1923115,2000,Dyersville,Iowa,4035.0,4.77,17.74,364.0,38469.0,95000.0,20.4,98.49,0.4,0.45,0.0,0.12,0.17,0.37,0.0,282.0,0.0,0.0,0.0,0.0,0,0
1923115,2001,Dyersville,Iowa,4035.0,4.77,17.74,364.0,38469.0,95000.0,20.4,98.49,0.4,0.45,0.0,0.12,0.17,0.37,0.0,284.0,2.0,1.0,0.35,0.67,0,0
1923115,2002,Dyersville,Iowa,4035.0,4.77,17.74,364.0,38469.0,95000.0,20.4,98.49,0.4,0.45,0.0,0.12,0.17,0.37,0.0,286.0,4.0,4.0,1.38,1.38,0,0
1923115,2003,Dyersville,Iowa,4035.0,4.77,17.74,364.0,38469.0,95000.0,20.4,98.49,0.4,0.45,0.0,0.12,0.17,0.37,0.0,289.0,1.0,1.0,0.07,0.14,0,0
1923115,2004,Dyersville,Iowa,4035.0,4.77,17.74,364.0,38469.0,95000.0,20.4,98.49,0.4,0.45,0.0,0.12,0.17,0.37,0.0,292.0,13.0,6.0,1.98,4.33,0,0
1923115,2005,Dyersville,Iowa,4032.0,4.81,26.2,485.0,42124.0,120600.0,26.8,98.54,0.0,1.46,0.0,0.0,0.0,0.0,0.0,295.0,7.0,2.0,0.64,2.37,0,0
