,index,0
787,191630136001,"Bettendorf, IA"
788,191130013003,"Cedar Rapids, IA"
789,191130013002,"Cedar Rapids, IA"
790,191550212002,"Carter Lake, IA"
791,191550212003,"Carter Lake, IA"
792,191550212001,"Carter Lake, IA"
793,190812701004,"Garner, IA"
794,190812701001,"Garner, IA"
795,190812701003,"Garner, IA"
796,190812701002,"Garner, IA"
797,191530021001,"Pleasant Hill, IA"
798,190130008002,"Evansdale, IA"
799,190130008003,"Evansdale, IA"
800,190130008001,"Waterloo, IA"
801,191530021002,"Pleasant Hill, IA"
802,191130009021,"Cedar Rapids, IA"
803,191130009022,"Cedar Rapids, IA"
804,191130009023,"Marion, IA"
805,191530101022,"Bondurant, IA"
806,191530101021,"Bondurant, IA"
807,190370701002,"Bassett, IA"
808,191030012002,"Iowa City, IA"
809,191030012001,"Iowa City, IA"
810,190370701001,"Lawler, IA"
811,190370701004,"Ionia, IA"
812,190339503002,"Mason City, IA"
813,191379602002,"Red Oak, IA"
814,191379602003,"Red Oak, IA"
815,191379602001,"Red Oak, IA"
816,191530051003,"Des Moines, IA"
817,191530051002,"Des Moines, IA"
818,191530051001,"Des Moines, IA"
819,191630109001,"Davenport, IA"
820,191530051004,"Des Moines, IA"
821,191530110011,"West Des Moines, IA"
822,191530110012,"West Des Moines, IA"
823,190119603005,"Vinton, IA"
824,190119603002,"Vinton, IA"
825,190119603003,"Vinton, IA"
826,191573705002,"Montezuma, IA"
827,190170041002,"Waverly, IA"
828,191530043001,"Des Moines, IA"
829,191530043002,"Des Moines, IA"
830,191530043003,"Des Moines, IA"
831,191530043004,"Des Moines, IA"
832,191530043005,"Des Moines, IA"
833,191530043006,"Des Moines, IA"
834,191530043007,"Des Moines, IA"
835,190450011003,"Lost Nation, IA"
836,190450011002,"Lost Nation, IA"
837,190450011001,"Delmar, IA"
838,191279504003,"Ferguson, IA"
839,191279504004,"Gilman, IA"
840,191630123002,"Davenport, IA"
841,191630123001,"Davenport, IA"
842,191530047021,"Norwalk, IA"
843,191976801001,"Belmond, IA"
844,191976801002,"Belmond, IA"
845,191976801003,"Belmond, IA"
846,190759603001,"Grundy Center, IA"
847,191896801003,"Lake Mills, IA"
848,191896801002,"Scarville, IA"
849,190610105004,"Dyersville, IA"
850,191670705003,"Alton, IA"
851,191896801005,"Lake Mills, IA"
852,191896801004,"Lake Mills, IA"
853,190059603003,"Waukon, IA"
854,190059603002,"Waukon, IA"
855,190059603001,"Waukon, IA"
856,190059603004,"Waukon, IA"
857,191799608002,"Ottumwa, IA"
858,191799608003,"Ottumwa, IA"
859,191799608001,"Ottumwa, IA"
860,191799608004,"Ottumwa, IA"
861,191250304023,"Knoxville, IA"
862,191250304022,"Knoxville, IA"
863,191250304021,"Knoxville, IA"
864,191630117002,"Davenport, IA"
865,191099505003,"Algona, IA"
866,190610001002,"Dubuque, IA"
867,191099505001,"Algona, IA"
868,190610001003,"Dubuque, IA"
869,191154502002,"Columbus City, IA"
870,191154502003,"Columbus Junction, IA"
871,191154502001,"Columbus Junction, IA"
872,191154502004,"Columbus City, IA"
873,191573702001,"Grinnell, IA"
874,190919703001,"Dakota City, IA"
875,191573702003,"Montezuma, IA"
876,191573702002,"Searsboro, IA"
877,191350701003,"Albia, IA"
878,191350701002,"Albia, IA"
879,191630136002,"Bettendorf, IA"
880,191712903001,"Garwin, IA"
881,191712903003,"Garwin, IA"
882,190919703002,"Humboldt, IA"
883,190490506001,"Redfield, IA"
884,190490506002,"Redfield, IA"
885,190490506003,"Dexter, IA"
886,191530007044,"Windsor Heights, IA"
887,190470703003,"Dow City, IA"
888,190470703002,"Arion, IA"
889,191530007042,"Windsor Heights, IA"
890,191530007043,"Johnston, IA"
891,190650806001,"Clermont, IA"
892,190650806003,"Elgin, IA"
893,191530011004,"Des Moines, IA"
894,191530011003,"Des Moines, IA"
895,191530011002,"Des Moines, IA"
896,191530011001,"Des Moines, IA"
897,191530107033,"Altoona, IA"
898,191530004001,"Des Moines, IA"
899,191530004003,"Des Moines, IA"
900,191530004002,"Des Moines, IA"
901,191530004005,"Des Moines, IA"
902,191530004004,"Des Moines, IA"
903,191630108003,"Davenport, IA"
904,191070804003,"Hedrick, IA"
905,190610009001,"Dubuque, IA"
906,190610009002,"Dubuque, IA"
907,190610009003,"Dubuque, IA"
908,191930020003,"Sioux City, IA"
909,191930020002,"Sioux City, IA"
910,191930020001,"Sioux City, IA"
911,191930020007,"Sioux City, IA"
912,191930020006,"Sioux City, IA"
913,191930020005,"Sioux City, IA"
914,191930020004,"Sioux City, IA"
915,190019602001,"Greenfield, IA"
916,190019602002,"Fontanelle, IA"
917,191530102032,"Ankeny, IA"
918,190879704003,"Mount Pleasant, IA"
919,190879704002,"Mount Pleasant, IA"
920,190879704001,"Mount Pleasant, IA"
921,191530102111,"Ankeny, IA"
922,190879704004,"Mount Pleasant, IA"
923,191690006001,"Ames, IA"
924,191670706001,"Orange City, IA"
925,190812702001,"Klemme, IA"
926,190812702002,"Klemme, IA"
927,190812702003,"Forest City, IA"
928,191690101004,"Cambridge, IA"
929,190130015012,"Waterloo, IA"
930,190510801003,"Pulaski, IA"
931,190510801002,"Floris, IA"
932,190510801001,"Bloomfield, IA"
933,191779502004,"Bonaparte, IA"
934,191779502003,"Keosauqua, IA"
935,191779502002,"Milton, IA"
936,190510801005,"Bloomfield, IA"
937,190510801004,"Bloomfield, IA"
938,190130014005,"Waterloo, IA"
939,190130014004,"Waterloo, IA"
940,191030003012,"Coralville, IA"
941,190130014002,"Waterloo, IA"
942,190130014001,"Waterloo, IA"
943,191030003011,"Tiffin, IA"
944,191659604003,"Harlan, IA"
945,191659604002,"Harlan, IA"
946,191659604001,"Harlan, IA"
947,190130017021,"Waterloo, IA"
948,190130017022,"Waterloo, IA"
949,191390501004,"Blue Grass, IA"
950,191690101002,"Huxley, IA"
951,191870004001,"Fort Dodge, IA"
952,191870004002,"Fort Dodge, IA"
953,191870004003,"Fort Dodge, IA"
954,190130022002,"Cedar Falls, IA"
955,191030102001,"Swisher, IA"
956,191670705001,"Alton, IA"
957,191670705002,"Orange City, IA"
958,190610103002,"Bernard, IA"
959,190450008001,"McCausland, IA"
960,190450008003,"Camanche, IA"
961,190450008002,"Low Moor, IA"
962,190450008005,"Camanche, IA"
963,190450008004,"Camanche, IA"
964,190990408003,"Monroe, IA"
965,191414901004,"Hartley, IA"
966,191414901002,"Sanborn, IA"
967,191414901003,"Hartley, IA"
968,191414901001,"Hartley, IA"
969,190834804003,"Radcliffe, IA"
970,191930019002,"Sioux City, IA"
971,191930019001,"Sioux City, IA"
972,190170042001,"Waverly, IA"
973,190170042002,"Waverly, IA"
974,191930019004,"Sioux City, IA"
975,190979504004,"Bellevue, IA"
976,190979504001,"Springbrook, IA"
977,190979504002,"Bellevue, IA"
978,190979504003,"Bellevue, IA"
979,191199503003,"Inwood, IA"
980,191919501004,"Ridgeway, IA"
981,191130010022,"Cedar Rapids, IA"
982,191130010023,"Fairfax, IA"
983,191130010021,"Fairfax, IA"
984,191130103003,"Central City, IA"
985,190610011026,"Asbury, IA"
986,191130103001,"Alburnett, IA"
987,190610011024,"Dubuque, IA"
988,190610011023,"Dubuque, IA"
989,190610011022,"Dubuque, IA"
990,190610011021,"Dubuque, IA"
991,191630101024,"Panorama Park, IA"
992,191630101025,"Panorama Park, IA"
993,190610004003,"Dubuque, IA"
994,190610004002,"Dubuque, IA"
995,190610004001,"Dubuque, IA"
996,191630101023,"Le Claire, IA"
997,190610007024,"Dubuque, IA"
998,190610007021,"Dubuque, IA"
999,190610007022,"Dubuque, IA"
1000,190610007023,"Dubuque, IA"
1001,190130018001,"Waterloo, IA"
1002,191530107061,"Altoona, IA"
1003,191550310003,"Council Bluffs, IA"
1004,191530028002,"Des Moines, IA"
1005,191530101012,"Elkhart, IA"
1006,191530101013,"Elkhart, IA"
1007,191530101011,"Alleman, IA"
1008,191530028001,"Des Moines, IA"
1009,191659603002,"Harlan, IA"
1010,191550307003,"Council Bluffs, IA"
1011,191659603001,"Harlan, IA"
1012,191030004001,"University Heights, IA"
1013,191659603004,"Harlan, IA"
1014,191030004003,"Coralville, IA"
1015,191630137022,"Panorama Park, IA"
1016,191630137051,"Bettendorf, IA"
1017,191550319004,"Council Bluffs, IA"
1018,191530021005,"Des Moines, IA"
1019,191530021006,"Des Moines, IA"
1020,191550319001,"Council Bluffs, IA"
1021,191550319002,"Council Bluffs, IA"
1022,191530021003,"Pleasant Hill, IA"
1023,190170045001,"Plainfield, IA"
1024,190170045003,"Sumner, IA"
1025,190170045002,"Frederika, IA"
1026,191279508004,"Marshalltown, IA"
1027,191279508005,"Marshalltown, IA"
1028,191279508006,"Marshalltown, IA"
1029,191279508001,"Marshalltown, IA"
1030,191279508002,"Marshalltown, IA"
1031,191279508003,"Marshalltown, IA"
1032,190594510002,"Spirit Lake, IA"
1033,190594510001,"Orleans, IA"
1034,191414904001,"Calumet, IA"
1035,191414904003,"Paullina, IA"
1036,191414904002,"Sutherland, IA"
1037,190834803002,"Iowa Falls, IA"
1038,190834803003,"Iowa Falls, IA"
1039,190834803001,"Iowa Falls, IA"
1040,190834803004,"Iowa Falls, IA"
1041,191530001032,"Pleasant Hill, IA"
1042,191530107062,"Altoona, IA"
1043,191690005002,"Ames, IA"
1044,191530019005,"Pleasant Hill, IA"
1045,191530019004,"Pleasant Hill, IA"
1046,191530019003,"Pleasant Hill, IA"
1047,191530019002,"Pleasant Hill, IA"
1048,191530019001,"Pleasant Hill, IA"
1049,191530046023,"Des Moines, IA"
1050,191250304012,"Knoxville, IA"
1051,191250304013,"Knoxville, IA"
1052,191250304011,"Knoxville, IA"
1053,191550307004,"Council Bluffs, IA"
1054,190130009001,"Evansdale, IA"
1055,191550307002,"Council Bluffs, IA"
1056,191550307001,"Council Bluffs, IA"
1057,191550304021,"Council Bluffs, IA"
1058,191550304022,"Council Bluffs, IA"
1059,191550304023,"Council Bluffs, IA"
1060,190570004004,"Burlington, IA"
1061,190570004005,"Burlington, IA"
1062,190570004002,"Burlington, IA"
1063,190570004003,"Burlington, IA"
1064,190570004001,"Burlington, IA"
1065,191930031005,"Oto, IA"
1066,191930031004,"Correctionville, IA"
1067,191930031001,"Pierson, IA"
1068,191930031003,"Anthon, IA"
1069,191930031002,"Correctionville, IA"
1070,191530026001,"Des Moines, IA"
1071,191839603003,"Washington, IA"
1072,191839603001,"Washington, IA"
1073,191630132001,"Bettendorf, IA"
1074,190259504001,"Lake City, IA"
1075,190259504003,"Lake City, IA"
1076,190259504002,"Lake City, IA"
1077,190570010003,"Mediapolis, IA"
1078,190570010002,"Mediapolis, IA"
1079,190570010001,"Mediapolis, IA"
1080,190570010004,"Burlington, IA"
1081,191530052002,"Des Moines, IA"
1082,191530052003,"Des Moines, IA"
1083,191530052001,"Des Moines, IA"
1084,191573701001,"Brooklyn, IA"
1085,191573701002,"Brooklyn, IA"
1086,191573701003,"Brooklyn, IA"
1087,190693603003,"Alexander, IA"
1088,190693603002,"Popejoy, IA"
1089,190693603001,"Latimer, IA"
1090,191956903003,"Manly, IA"
1091,191956903002,"Manly, IA"
1092,191956903001,"Kensett, IA"
1093,191956903004,"Manly, IA"
1094,190879703002,"Mount Pleasant, IA"
1095,190879703003,"Mount Pleasant, IA"
1096,190879703001,"Mount Pleasant, IA"
1097,191530015002,"Des Moines, IA"
1098,191530015001,"Des Moines, IA"
1099,191731802001,"Bedford, IA"
1100,191731802002,"Bedford, IA"
1101,191731802003,"Bedford, IA"
1102,190990401003,"Oakland Acres, IA"
1103,190990401002,"Kellogg, IA"
1104,190990401001,"Newton, IA"
1105,190990401004,"Laurel, IA"
1106,191130029001,"Cedar Rapids, IA"
1107,191130029002,"Cedar Rapids, IA"
1108,191130029003,"Cedar Rapids, IA"
1109,191130029004,"Cedar Rapids, IA"
1110,190930903001,"Ida Grove, IA"
1111,190930903002,"Ida Grove, IA"
1112,190930903003,"Ida Grove, IA"
1113,190610008011,"Dubuque, IA"
1114,190610008012,"Dubuque, IA"
1115,190610008013,"Dubuque, IA"
1116,190610008014,"Dubuque, IA"
1117,191930032004,"Moville, IA"
1118,191930032001,"Lawton, IA"
1119,191250303002,"Pella, IA"
1120,191250303003,"Pella, IA"
1121,191114905003,"Donnellson, IA"
1122,191114905002,"Donnellson, IA"
1123,191114905001,"Donnellson, IA"
1124,191479603001,"Emmetsburg, IA"
1125,191479603004,"Emmetsburg, IA"
1126,191599501002,"Diagonal, IA"
1127,191599501001,"Ellston, IA"
1128,191339602002,"Onawa, IA"
1129,190291904004,"Atlantic, IA"
1130,190291904001,"Atlantic, IA"
1131,190291904003,"Atlantic, IA"
1132,190291904002,"Atlantic, IA"
1133,190610011025,"Sageville, IA"
1134,191179502001,"Derby, IA"
1135,191179502003,"Chariton, IA"
1136,190490508091,"Waukee, IA"
1137,190130013021,"Waterloo, IA"
1138,190130013022,"Waterloo, IA"
1139,190490508092,"Clive, IA"
1140,191179503002,"Chariton, IA"
1141,191179503001,"Chariton, IA"
1142,191130022001,"Cedar Rapids, IA"
1143,191130022002,"Cedar Rapids, IA"
1144,191030011002,"Iowa City, IA"
1145,191030011001,"Iowa City, IA"
1146,190079501002,"Udell, IA"
1147,190079501003,"Moulton, IA"
1148,190079501001,"Unionville, IA"
1149,191530039011,"Des Moines, IA"
1150,191030105004,"Lone Tree, IA"
1151,190490501002,"Woodward, IA"
1152,190650801001,"West Union, IA"
1153,190650801002,"West Union, IA"
1154,190650801003,"West Union, IA"
1155,191930007001,"Sioux City, IA"
1156,191930007002,"Sioux City, IA"
1157,191930007003,"Sioux City, IA"
1158,191454904001,"Clarinda, IA"
1159,191454904003,"Clarinda, IA"
1160,191454904002,"Clarinda, IA"
1161,191130010031,"Cedar Rapids, IA"
1162,191130010033,"Cedar Rapids, IA"
1163,191130010032,"Cedar Rapids, IA"
1164,191130010034,"Cedar Rapids, IA"
1165,190610011012,"Dubuque, IA"
1166,190610011013,"Dubuque, IA"
1167,190610011011,"Dubuque, IA"
1168,190559503003,"Manchester, IA"
1169,190130010003,"Waterloo, IA"
1170,190130010002,"Waterloo, IA"
1171,190130010001,"Waterloo, IA"
1172,190130010004,"Waterloo, IA"
1173,190490508073,"Waukee, IA"
1174,190490508072,"Waukee, IA"
1175,190490508071,"Waukee, IA"
1176,190990409003,"Reasnor, IA"
1177,190450003003,"Clinton, IA"
1178,190610101011,"Dubuque, IA"
1179,191379603001,"Red Oak, IA"
1180,190450003004,"Clinton, IA"
1181,191379603003,"Red Oak, IA"
1182,191379603002,"Red Oak, IA"
1183,190610101012,"Dubuque, IA"
1184,191279509002,"Marshalltown, IA"
1185,191279510003,"Marshalltown, IA"
1186,190834806001,"Steamboat Rock, IA"
1187,190674803001,"Greene, IA"
1188,191630127011,"Davenport, IA"
1189,190199505004,"Independence, IA"
1190,191630127012,"Davenport, IA"
1191,190199505001,"Independence, IA"
1192,190199505003,"Independence, IA"
1193,190199505002,"Independence, IA"
1194,190150207004,"Ogden, IA"
1195,190150207003,"Ogden, IA"
1196,190150207002,"Ogden, IA"
1197,190150207001,"Fraser, IA"
1198,190610104004,"Cascade, IA"
1199,190610104001,"Luxemburg, IA"
1200,190610104002,"New Vienna, IA"
1201,191030105003,"Hills, IA"
1202,191530030021,"West Des Moines, IA"
1203,191530030022,"West Des Moines, IA"
1204,191530030023,"West Des Moines, IA"
1205,191530030024,"West Des Moines, IA"
1206,190610101051,"St. Donatus, IA"
1207,190610101052,"Dubuque, IA"
1208,190610101053,"Dubuque, IA"
1209,190852904001,"Missouri Valley, IA"
1210,190852904002,"Missouri Valley, IA"
1211,190852904003,"Missouri Valley, IA"
1212,191810208001,"Indianola, IA"
1213,191810208002,"Indianola, IA"
1214,191799609001,"Ottumwa, IA"
1215,191799609003,"Ottumwa, IA"
1216,191799609002,"Ottumwa, IA"
1217,190990406002,"Newton, IA"
1218,190990406003,"Newton, IA"
1219,190759601001,"Dike, IA"
1220,190759601004,"Morrison, IA"
1221,191930035001,"Sloan, IA"
1222,191930035003,"Hornick, IA"
1223,191930035002,"Salix, IA"
1224,191930035004,"Oto, IA"
1225,191390505001,"Muscatine, IA"
1226,191390505003,"Muscatine, IA"
1227,191390505002,"Muscatine, IA"
1228,190674802003,"Nora Springs, IA"
1229,190674802002,"Rudd, IA"
1230,190674802001,"Rockford, IA"
1231,191530110212,"West Des Moines, IA"
1232,191530110211,"West Des Moines, IA"
1233,190490507003,"Adel, IA"
1234,190919702003,"Ottosen, IA"
1235,190490507001,"Adel, IA"
1236,190919702001,"Pioneer, IA"
1237,191279507002,"Marshalltown, IA"
1238,191530041001,"Des Moines, IA"
1239,190510802002,"Drakesville, IA"
1240,190510802003,"Bloomfield, IA"
1241,190510802001,"Drakesville, IA"
1242,190130029021,"Gilbertville, IA"
1243,190130029023,"La Porte City, IA"
1244,190130029022,"La Porte City, IA"
1245,190730802002,"Jefferson, IA"
1246,190730802001,"Rippey, IA"
1247,191870001007,"Fort Dodge, IA"
1248,191870001006,"Fort Dodge, IA"
1249,191870001005,"Fort Dodge, IA"
1250,191870001004,"Fort Dodge, IA"
1251,191870001003,"Fort Dodge, IA"
1252,191870001002,"Fort Dodge, IA"
1253,191870001001,"Fort Dodge, IA"
1254,190350803002,"Quimby, IA"
1255,190350803001,"Cleghorn, IA"
1256,190090702002,"Audubon, IA"
1257,190090702003,"Audubon, IA"
1258,190090702001,"Audubon, IA"
1259,191130108004,"Mount Vernon, IA"
1260,191130108002,"Mount Vernon, IA"
1261,191130108003,"Lisbon, IA"
1262,191130108001,"Mount Vernon, IA"
1263,191530112032,"Clive, IA"
1264,191839602005,"Brighton, IA"
1265,191839602004,"Washington, IA"
1266,191839602001,"Wellman, IA"
1267,191839602003,"Brighton, IA"
1268,191839602002,"Wellman, IA"
1269,191130004005,"Hiawatha, IA"
1270,191130004004,"Robins, IA"
1271,190719703001,"Hamburg, IA"
1272,191130004001,"Robins, IA"
1273,191130004003,"Robins, IA"
1274,191130004002,"Robins, IA"
1275,191530112033,"Clive, IA"
1276,190019603004,"Greenfield, IA"
1277,190019603003,"Greenfield, IA"
1278,190019603002,"Greenfield, IA"
1279,190019603001,"Greenfield, IA"
1280,191779501001,"Stockport, IA"
1281,191239502002,"New Sharon, IA"
1282,191239502003,"New Sharon, IA"
1283,191239502001,"Leighton, IA"
1284,191919501002,"Decorah, IA"
1285,190990402003,"Valeria, IA"
1286,191530112062,"Clive, IA"
1287,191530112061,"Windsor Heights, IA"
1288,191030103021,"North Liberty, IA"
1289,191751904004,"Creston, IA"
1290,191030103022,"North Liberty, IA"
1291,191976802001,"Goldfield, IA"
1292,191030103023,"North Liberty, IA"
1293,190959601003,"Williamsburg, IA"
1294,191976802002,"Eagle Grove, IA"
1295,190079505002,"Cincinnati, IA"
1296,191050705001,"Onslow, IA"
1297,191050705002,"Oxford Junction, IA"
1298,190079505001,"Exline, IA"
1299,190170046001,"Denver, IA"
1300,190170046002,"Denver, IA"
1301,190170046003,"Waverly, IA"
1302,191670704003,"Hawarden, IA"
1303,191670704002,"Hawarden, IA"
1304,191670704001,"Hawarden, IA"
1305,190450007001,"Clinton, IA"
1306,190450007002,"Clinton, IA"
1307,190450007003,"Clinton, IA"
1308,190350804002,"Aurelia, IA"
1309,190350804003,"Cherokee, IA"
1310,190350804001,"Quimby, IA"
1311,191690102001,"Maxwell, IA"
1312,191690102003,"Colo, IA"
1313,191690102002,"Colo, IA"
1314,191530117011,"Urbandale, IA"
1315,191690013012,"Ames, IA"
1316,191690013011,"Ames, IA"
1317,191530117012,"Johnston, IA"
1318,191930003001,"Sioux City, IA"
1319,191930003002,"Sioux City, IA"
1320,191930003003,"Sioux City, IA"
1321,191930003004,"Sioux City, IA"
1322,191030023002,"Iowa City, IA"
1323,191030023001,"Iowa City, IA"
1324,190199506004,"Brandon, IA"
1325,190199506001,"Quasqueton, IA"
1326,190199506002,"Quasqueton, IA"
1327,190199506003,"Rowley, IA"
1328,190410802006,"Spencer, IA"
1329,190410802005,"Spencer, IA"
1330,190410802004,"Spencer, IA"
1331,190410802003,"Spencer, IA"
1332,190410802002,"Spencer, IA"
1333,190410802001,"Spencer, IA"
1334,190650802004,"Arlington, IA"
1335,191130018001,"Cedar Rapids, IA"
1336,191130018002,"Cedar Rapids, IA"
1337,191130018003,"Cedar Rapids, IA"
1338,190130001001,"Waterloo, IA"
1339,191930011001,"Sioux City, IA"
1340,190130001002,"Waterloo, IA"
1341,190650802001,"Fayette, IA"
1342,190779502002,"Adair, IA"
1343,191390509001,"Muscatine, IA"
1344,191390509003,"Muscatine, IA"
1345,191390509002,"Muscatine, IA"
1346,191630128023,"Davenport, IA"
1347,191550303003,"Council Bluffs, IA"
1348,191550303002,"Council Bluffs, IA"
1349,191550303001,"Council Bluffs, IA"
1350,191630128022,"Davenport, IA"
1351,191550303004,"Carter Lake, IA"
1352,191130009011,"Hiawatha, IA"
1353,191130009013,"Hiawatha, IA"
1354,191130009012,"Hiawatha, IA"
1355,191130009014,"Hiawatha, IA"
1356,191434601004,"Sibley, IA"
1357,191434601001,"Sibley, IA"
1358,191434601003,"Sibley, IA"
1359,191434601002,"Sibley, IA"
1360,191530105001,"Des Moines, IA"
1361,191530105003,"Ankeny, IA"
1362,191530105002,"Johnston, IA"
1363,191530105004,"Ankeny, IA"
1364,191350702002,"Albia, IA"
1365,191350702003,"Albia, IA"
1366,191350702001,"Albia, IA"
1367,190610101042,"Asbury, IA"
1368,191530113006,"Grimes, IA"
1369,191530113004,"Urbandale, IA"
1370,191530113005,"Grimes, IA"
1371,191530113002,"Grimes, IA"
1372,191530113003,"Grimes, IA"
1373,191530113001,"Grimes, IA"
1374,191530104091,"Johnston, IA"
1375,191530108042,"Pleasant Hill, IA"
1376,191530108041,"Pleasant Hill, IA"
1377,190674805002,"Charles City, IA"
1378,190674805003,"Charles City, IA"
1379,190674805001,"Charles City, IA"
1380,190674805004,"Charles City, IA"
1381,190674805005,"Charles City, IA"
1382,191610802002,"Odebolt, IA"
1383,191610802003,"Odebolt, IA"
1384,191610802001,"Wall Lake, IA"
1385,191630101013,"Princeton, IA"
1386,191610802004,"Wall Lake, IA"
1387,191630101012,"Princeton, IA"
1388,190834805001,"Eldora, IA"
1389,190199501001,"Lamont, IA"
1390,190199501003,"Winthrop, IA"
1391,190199501002,"Aurora, IA"
1392,191250303001,"Pella, IA"
1393,191930032002,"Lawton, IA"
1394,191930032003,"Moville, IA"
1395,190339510003,"Thornton, IA"
1396,190339510002,"Rockwell, IA"
1397,190339510001,"Rockwell, IA"
1398,191530029001,"Des Moines, IA"
1399,191479603002,"Emmetsburg, IA"
1400,191870009003,"Fort Dodge, IA"
1401,191550311002,"Council Bluffs, IA"
1402,191870009001,"Fort Dodge, IA"
1403,190990409002,"Sully, IA"
1404,190314503004,"Tipton, IA"
1405,190039502002,"Corning, IA"
1406,190039502001,"Corning, IA"
1407,190610007012,"Dubuque, IA"
1408,190314503001,"Tipton, IA"
1409,190610101041,"Asbury, IA"
1410,190314503003,"Tipton, IA"
1411,190959603002,"North English, IA"
1412,190959603003,"Millersburg, IA"
1413,190959603001,"Victor, IA"
1414,191810204001,"Carlisle, IA"
1415,191810204002,"Carlisle, IA"
1416,191799601004,"Eddyville, IA"
1417,190990402004,"Colfax, IA"
1418,190990402002,"Baxter, IA"
1419,191670706003,"Orange City, IA"
1420,191799601003,"Chillicothe, IA"
1421,191799601002,"Ottumwa, IA"
1422,190899601004,"Cresco, IA"
1423,190899601001,"Cresco, IA"
1424,191630110001,"Davenport, IA"
1425,190899601003,"Cresco, IA"
1426,190899601002,"Cresco, IA"
1427,190570009004,"West Burlington, IA"
1428,190759603002,"Grundy Center, IA"
1429,190570009001,"Burlington, IA"
1430,190570009003,"West Burlington, IA"
1431,190570009002,"Burlington, IA"
1432,190559503005,"Manchester, IA"
1433,190430703003,"Elkader, IA"
1434,190430703002,"Elkader, IA"
1435,190430703001,"Garnavillo, IA"
1436,190339504023,"Mason City, IA"
1437,190430703004,"Elkader, IA"
1438,191099501003,"Swea City, IA"
1439,191099501002,"Swea City, IA"
1440,191099501001,"Bancroft, IA"
1441,191454903001,"Shenandoah, IA"
1442,191454903002,"Shenandoah, IA"
1443,190259503001,"Farnhamville, IA"
1444,190570005001,"Burlington, IA"
1445,191712902002,"Lincoln, IA"
1446,190570005003,"Burlington, IA"
1447,190570005002,"Burlington, IA"
1448,190219603001,"Newell, IA"
1449,190570005004,"Burlington, IA"
1450,190219603002,"Newell, IA"
1451,191930036001,"Sioux City, IA"
1452,191250307002,"Marysville, IA"
1453,191250307003,"Harvey, IA"
1454,191930036004,"Sioux City, IA"
1455,191130015002,"Cedar Rapids, IA"
1456,191130015001,"Cedar Rapids, IA"
1457,191712902001,"Traer, IA"
1458,191517802002,"Pocahontas, IA"
1459,191517802003,"Rolfe, IA"
1460,191517802001,"Pocahontas, IA"
1461,191130007001,"Hiawatha, IA"
1462,191130007002,"Cedar Rapids, IA"
1463,191630137032,"Bettendorf, IA"
1464,191690004001,"Ames, IA"
1465,191630137031,"Bettendorf, IA"
1466,191010901002,"Lockridge, IA"
1467,191010901003,"Fairfield, IA"
1468,191010901001,"Pleasant Plain, IA"
1469,190314504001,"Bennett, IA"
1470,190314504003,"Durant, IA"
1471,190314504002,"Durant, IA"
1472,191239507001,"Oskaloosa, IA"
1473,191239507003,"Oskaloosa, IA"
1474,191239507002,"Oskaloosa, IA"
1475,191870005002,"Otho, IA"
1476,191870005001,"Fort Dodge, IA"
1477,191530003001,"Des Moines, IA"
1478,191530003002,"Des Moines, IA"
1479,191530003003,"Des Moines, IA"
1480,191810211004,"Milo, IA"
1481,191530106003,"Altoona, IA"
1482,191810211002,"Indianola, IA"
1483,191810211003,"Milo, IA"
1484,191810211001,"Lacona, IA"
1485,191731803003,"Bedford, IA"
1486,191731803002,"New Market, IA"
1487,191731803001,"Gravity, IA"
1488,191030014001,"Iowa City, IA"
1489,191530104072,"Urbandale, IA"
1490,191130017005,"Cedar Rapids, IA"
1491,191530104071,"Urbandale, IA"
1492,190219605002,"Storm Lake, IA"
1493,191070804001,"Hayesville, IA"
1494,191070804002,"Ollie, IA"
1495,191030014002,"Iowa City, IA"
1496,191454903003,"Shenandoah, IA"
1497,191479602001,"Graettinger, IA"
1498,191479602002,"Emmetsburg, IA"
1499,191390501001,"Durant, IA"
1500,191130011011,"Cedar Rapids, IA"
1501,191130011012,"Cedar Rapids, IA"
1502,191130011013,"Cedar Rapids, IA"
1503,190979505003,"Maquoketa, IA"
1504,190979505002,"Maquoketa, IA"
1505,190979505001,"Maquoketa, IA"
1506,191690101003,"Huxley, IA"
1507,190130022005,"Cedar Falls, IA"
1508,190490502001,"Minburn, IA"
1509,190490502002,"Minburn, IA"
1510,190490502003,"Adel, IA"
1511,190130022003,"Cedar Falls, IA"
1512,191530007021,"Johnston, IA"
1513,190799602003,"Blairsburg, IA"
1514,190799602002,"Ellsworth, IA"
1515,190799602001,"Jewell Junction, IA"
1516,190130002001,"Waterloo, IA"
1517,190130002002,"Waterloo, IA"
1518,190799602004,"Jewell Junction, IA"
1519,190279604004,"Carroll, IA"
1520,190279604005,"Carroll, IA"
1521,190279604002,"Carroll, IA"
1522,190279604003,"Carroll, IA"
1523,190279604001,"Carroll, IA"
1524,191839601001,"Riverside, IA"
1525,191530112052,"Windsor Heights, IA"
1526,190990409001,"Sully, IA"
1527,191530112051,"Windsor Heights, IA"
1528,190230705003,"New Hartford, IA"
1529,190230705002,"Shell Rock, IA"
1530,190230705001,"Shell Rock, IA"
1531,190130017011,"Waterloo, IA"
1532,190130017012,"Waterloo, IA"
1533,191434602004,"Ocheyedan, IA"
1534,191050701001,"Anamosa, IA"
1535,191050701002,"Monticello, IA"
