,City,destination,km distance,label,num reviews,rating
3562,"Gowrie, IA"," Jefferson, IA ",29.335655871108276,restaurant,3,4.0
3563,"Gowrie, IA"," Knierim, IA ",24.059363077419142,restaurant,1,5.0
3564,"Gowrie, IA"," Fort Dodge, IA ",26.59457046031261,restaurant,15,3.5
3565,"Gowrie, IA"," Jefferson, IA ",30.180210560855457,restaurant,2,5.0
3566,"Gowrie, IA"," Jefferson, IA ",30.048568904768793,restaurant,14,4.0
3567,"Gowrie, IA"," Duncombe, IA ",32.24431479708939,restaurant,3,4.5
3568,"Gowrie, IA"," Fort Dodge, IA ",26.828148048268663,restaurant,58,4.0
3569,"Gowrie, IA"," Lake City, IA ",37.463616101620396,restaurant,4,5.0
3570,"Gowrie, IA"," Jefferson, IA ",29.87343193725184,pharmacy,1,5.0
3571,"Gowrie, IA"," Ames, IA ",60.597123942215525,pharmacy,5,4.5
3572,"Gowrie, IA"," Jefferson, IA ",29.78883695442943,pharmacy,3,5.0
3573,"Gowrie, IA"," Story City, IA ",57.95937770054564,pharmacy,1,3.0
3574,"Gowrie, IA"," Ames, IA ",58.774197166313,pharmacy,2,4.5
3575,"Gowrie, IA"," Ames, IA ",58.218477967841,pharmacy,14,3.5
3576,"Gowrie, IA"," Perry, IA ",52.247837919316304,pharmacy,2,4.0
3577,"Gowrie, IA"," Ames, IA ",62.151216260451115,pharmacy,12,4.0
3578,"Gowrie, IA"," Ankeny, IA ",86.68729380331195,pharmacy,3,5.0
3579,"Gowrie, IA"," Boone, IA ",41.58943893224672,pharmacy,1,3.0
3580,"Gowrie, IA"," Manning, IA ",76.23459536470982,pharmacy,3,3.5
3581,"Gowrie, IA"," Ankeny, IA ",82.69395238386976,pharmacy,8,3.0
3582,"Gowrie, IA"," Ankeny, IA ",84.30381758423779,pharmacy,2,4.5
3583,"Gowrie, IA"," Ames, IA ",59.8152888091631,pharmacy,1,4.0
3584,"Gowrie, IA"," Ames, IA ",62.151216260451115,pharmacy,1,1.0
3585,"Gowrie, IA"," Ames, IA ",62.151216260451115,pharmacy,1,5.0
3586,"Gowrie, IA"," Grimes, IA ",78.09511877467408,pharmacy,1,5.0
3587,"Gowrie, IA"," Ankeny, IA ",83.1274534580317,pharmacy,3,3.5
3588,"Gowrie, IA"," Fort Dodge, IA ",27.613175045254305,pharmacy,3,3.0
3589,"Gowrie, IA"," Ames, IA ",62.09377846025682,pharmacy,3,4.0
3590,"Gowrie, IA"," Ames, IA ",58.79583697917652,optometrist,9,4.0
3591,"Gowrie, IA"," Ames, IA ",62.09400326399592,optometrist,1,5.0
3592,"Gowrie, IA"," Ames, IA ",63.94113164555857,optometrist,1,5.0
3593,"Gowrie, IA"," Ames, IA ",58.88110859214189,optometrist,1,5.0
3594,"Gowrie, IA"," Ankeny, IA ",83.32648005457743,optometrist,6,4.0
3595,"Gowrie, IA","Perry, IA ",51.16205736353668,optometrist,1,1.0
3596,"Gowrie, IA"," Ames, IA ",62.18525456132106,optometrist,1,4.0
3597,"Gowrie, IA"," Ames, IA ",58.57509962666509,optometrist,2,1.0
3598,"Gowrie, IA"," Grimes, IA ",78.55232760646135,optometrist,3,4.5
3599,"Gowrie, IA"," Ames, IA ",60.23621713751809,optometrist,1,1.0
3600,"Gowrie, IA"," Ankeny, IA ",82.59861820624037,optometrist,2,5.0
3601,"Gowrie, IA"," Grimes, IA ",77.2214652174673,optometrist,1,5.0
3602,"Gowrie, IA"," Ankeny, IA ",84.33057171346788,optometrist,1,5.0
3603,"Gowrie, IA"," Ankeny, IA ",83.04446934128461,optometrist,4,4.0
3604,"Gowrie, IA"," Ankeny, IA ",86.29532433555157,optometrist,3,5.0
3605,"Gowrie, IA"," Ankeny, IA ",86.47461246517568,optometrist,3,3.0
3606,"Gowrie, IA"," Ankeny, IA ",81.6199261819114,optometrist,1,1.0
3607,"Gowrie, IA"," Ankeny, IA ",86.01708069040043,optometrist,5,2.0
3608,"Gowrie, IA"," Ames, IA ",62.184899932485074,optometrist,1,1.0
3609,"Gowrie, IA"," Fort Dodge, IA ",24.98436026578814,dental,2,5.0
3610,"Gowrie, IA"," Fort Dodge, IA ",27.00208824448698,dental,3,2.5
3611,"Gowrie, IA"," Ames, IA ",63.08862391456111,dental,6,5.0
3612,"Gowrie, IA"," Fort Dodge, IA ",28.396198163654304,dental,5,2.5
3613,"Gowrie, IA"," Fort Dodge, IA ",29.68298636730988,dental,2,1.5
3614,"Gowrie, IA"," Ames, IA ",62.19264835864244,dental,1,5.0
3615,"Gowrie, IA"," Webster City, IA ",43.11581982675896,dental,2,5.0
3616,"Gowrie, IA"," Ames, IA ",60.321674847382404,dental,4,4.0
3617,"Gowrie, IA"," Ames, IA ",62.47287592140298,dental,1,5.0
3618,"Gowrie, IA"," Story City, IA ",57.64665315947346,dental,2,5.0
3619,"Gowrie, IA"," Ames, IA ",62.35210336645557,dental,1,5.0
3620,"Gowrie, IA"," Carroll, IA ",53.02962116152748,dental,1,5.0
3621,"Gowrie, IA"," Ames, IA ",61.846528013897704,dental,1,5.0
3622,"Gowrie, IA"," Boone, IA ",43.224543238506136,dental,1,1.0
3623,"Gowrie, IA"," Ames, IA ",62.11641902434991,dental,2,5.0
3624,"Gowrie, IA"," Huxley, IA ",71.32648811114767,dental,1,5.0
3625,"Gowrie, IA"," Polk City, IA ",73.9731464725973,dental,3,3.5
3626,"Gowrie, IA"," Grimes, IA ",76.95130508407415,dental,1,5.0
3627,"Gowrie, IA"," Ames, IA ",62.8006339570296,dental,3,4.0
3628,"Gowrie, IA"," Ames, IA ",61.89173536746515,dental,1,5.0
3629,"Gowrie, IA"," Rockwell City, IA ",30.87636588084179,gas stations,1,4.0
3630,"Gowrie, IA"," Williams, IA ",62.55118459864789,gas stations,9,4.0
3631,"Gowrie, IA"," Ellsworth, IA ",58.80800260290208,gas stations,3,4.5
3632,"Gowrie, IA"," Ames, IA ",59.85399147502199,gas stations,2,3.0
3633,"Gowrie, IA"," Ellsworth, IA ",58.94253507609724,gas stations,2,3.5
3634,"Gowrie, IA"," Williams, IA ",63.08447311636883,gas stations,7,2.5
3635,"Gowrie, IA"," Ames, IA ",64.68707193698073,gas stations,4,3.5
3636,"Gowrie, IA"," Lake View, IA ",61.97493637594925,gas stations,2,3.0
3637,"Gowrie, IA"," Polk City, IA ",73.65933428999223,gas stations,1,5.0
3638,"Gowrie, IA"," Ames, IA ",60.335238475891536,gas stations,3,4.5
3639,"Gowrie, IA"," Carroll, IA ",53.04500128698598,gas stations,1,4.0
3640,"Gowrie, IA"," Ankeny, IA ",82.52392261559362,gas stations,5,3.5
3641,"Gowrie, IA"," Grimes, IA ",79.63266669653036,gas stations,2,4.0
3642,"Gowrie, IA"," Ames, IA ",64.60024480907629,gas stations,2,1.0
3643,"Gowrie, IA"," Ames, IA ",64.51486983427868,gas stations,7,4.5
3644,"Gowrie, IA"," Ames, IA ",63.295269626227,gas stations,1,4.0
3645,"Gowrie, IA"," Ames, IA ",62.701388294463975,gas stations,3,3.5
3646,"Gowrie, IA"," Ankeny, IA ",81.07069669141734,gas stations,3,4.0
3647,"Gowrie, IA"," Perry, IA ",52.02641513706804,gas stations,4,2.5
3648,"Gowrie, IA"," Ames, IA ",63.83530850254306,gas stations,1,3.0
3649,"Graettinger, IA"," Estherville, IA ",19.909337470461058,dental,1,4.0
3650,"Graettinger, IA"," Emmetsburg, IA ",15.074334427003985,dental,1,1.0
3651,"Graettinger, IA"," Estherville, IA ",20.06584214650113,dental,1,1.0
3652,"Graettinger, IA"," Spirit Lake, IA ",35.34040654974514,dental,3,4.5
3653,"Graettinger, IA"," Fairmont, MN ",51.83442576097345,dental,1,1.0
3654,"Graettinger, IA"," Storm Lake, IA ",75.28652161513929,dental,1,2.0
3655,"Graettinger, IA"," Okoboji, IA ",34.952587076606676,convenience stores,3,3.5
3656,"Graettinger, IA"," Okoboji, IA ",34.61779442078316,convenience stores,1,4.0
3657,"Graettinger, IA"," Spirit Lake, IA ",34.61905849585597,convenience stores,2,2.5
3658,"Graettinger, IA"," Estherville, IA ",19.325832634379672,convenience stores,1,3.0
3659,"Graettinger, IA"," Arnolds Park, IA ",34.19036491320065,convenience stores,1,4.0
3660,"Graettinger, IA"," Spencer, IA ",33.94006563489241,convenience stores,1,5.0
3661,"Graettinger, IA"," Spirit Lake, IA ",35.489597538663304,convenience stores,1,3.0
3662,"Graettinger, IA"," Spencer, IA ",33.677334754031065,convenience stores,3,3.5
3663,"Graettinger, IA"," Okoboji, IA ",34.36838234673864,convenience stores,9,2.5
3664,"Graettinger, IA"," Spirit Lake, IA ",36.76171479008495,convenience stores,3,2.5
3665,"Graettinger, IA"," Estherville, IA ",19.650753679914306,pharmacy,1,4.0
3666,"Graettinger, IA"," Spirit Lake, IA ",35.945094861227076,pharmacy,1,4.0
3667,"Graettinger, IA"," Milford, IA ",33.757782756822074,pharmacy,1,3.0
3668,"Graettinger, IA"," Estherville, IA ",19.51460292895327,pharmacy,2,3.5
3669,"Graettinger, IA"," Fairmont, MN ",52.39582700278411,pharmacy,1,5.0
3670,"Graettinger, IA"," Spirit Lake, IA ",36.73363523242887,pharmacy,2,2.5
3671,"Graettinger, IA"," Fairmont, MN ",52.03052045796905,pharmacy,1,5.0
3672,"Graettinger, IA"," Storm Lake, IA ",73.2844579435298,pharmacy,1,1.0
3673,"Graettinger, IA"," Cherokee, IA ",83.81227750909827,pharmacy,2,1.0
3674,"Graettinger, IA"," Spencer, IA ",33.92881522160513,optometrist,2,2.5
3675,"Graettinger, IA"," Winnebago, MN ",75.67153011723872,optometrist,2,3.0
3676,"Graettinger, IA"," Emmetsburg, IA ",15.198886398000955,restaurant,4,4.5
3677,"Graettinger, IA"," Emmetsburg, IA ",13.59903639592468,restaurant,5,4.0
3678,"Graettinger, IA"," Ruthven, IA ",16.932207327207465,restaurant,4,4.5
3679,"Graettinger, IA"," Estherville, IA ",19.594601303130172,restaurant,2,4.5
3680,"Graettinger, IA"," Estherville, IA ",19.527156539504656,restaurant,7,2.5
3681,"Graettinger, IA"," Estherville, IA ",19.62756298973988,restaurant,10,4.5
3682,"Graettinger, IA"," West Bend, IA ",39.59052605064519,restaurant,3,3.5
3683,"Graettinger, IA"," Estherville, IA ",19.990824695334943,restaurant,6,3.0
3684,"Graettinger, IA"," Estherville, IA ",20.412236609078395,restaurant,3,4.5
3685,"Graettinger, IA"," Ruthven, IA ",17.134645072051903,restaurant,1,5.0
3686,"Graettinger, IA"," Emmetsburg, IA ",15.065117246328967,restaurant,9,4.0
3687,"Graettinger, IA"," Estherville, IA ",19.59397834241998,restaurant,2,4.0
3688,"Graettinger, IA"," Webb, IA ",38.351785606907846,restaurant,1,5.0
3689,"Graettinger, IA"," Emmetsburg, IA ",14.668876855500207,restaurant,5,3.0
3690,"Graettinger, IA"," Emmetsburg, IA ",14.575335144479967,restaurant,2,4.5
3691,"Graettinger, IA"," Spencer, IA ",34.22920832451081,restaurant,32,3.5
3692,"Graettinger, IA"," Emmetsburg, IA ",15.295225802304405,restaurant,6,1.5
3693,"Graettinger, IA"," Emmetsburg, IA ",15.295225802304405,restaurant,7,3.0
3694,"Graettinger, IA"," Spencer, IA ",33.97142750329676,restaurant,10,5.0
3695,"Graettinger, IA"," Emmetsburg, IA ",15.295225802304405,restaurant,1,3.0
3696,"Graettinger, IA"," Estherville, IA ",19.325832634379672,gas stations,1,3.0
3697,"Graettinger, IA"," Okoboji, IA ",34.952587076606676,gas stations,3,3.5
3698,"Graettinger, IA"," Estherville, IA ",19.823011084433386,gas stations,5,4.5
3699,"Graettinger, IA"," Armstrong, IA ",27.75532355505379,gas stations,1,1.0
3700,"Graettinger, IA"," Spencer, IA ",33.94006563489241,gas stations,1,5.0
3701,"Graettinger, IA"," Spirit Lake, IA ",34.61905849585597,gas stations,2,2.5
3702,"Graettinger, IA"," Spirit Lake, IA ",35.65638969832659,gas stations,2,4.5
3703,"Hamburg, IA"," Hamburg, IA ",0.21313340004611528,pharmacy,3,3.5
3704,"Hamburg, IA"," Sidney, IA ",15.731322390861662,pharmacy,2,5.0
3705,"Hamburg, IA"," Nebraska City, NE ",18.14667745205805,pharmacy,1,5.0
3706,"Hamburg, IA"," Glenwood, IA ",48.5604137260487,pharmacy,1,2.0
3707,"Hamburg, IA"," Gretna, NE ",77.37842903195795,pharmacy,2,2.5
3708,"Hamburg, IA"," Springfield, NE ",66.36272408171905,pharmacy,8,5.0
3709,"Hamburg, IA"," Bellevue, NE ",63.36869623754895,pharmacy,6,4.5
3710,"Hamburg, IA"," Red Oak, IA ",59.72222373427564,pharmacy,1,5.0
3711,"Hamburg, IA"," Lavista, NE ",72.58715481865336,pharmacy,2,4.5
3712,"Hamburg, IA"," Bellevue, NE ",63.17784716505148,pharmacy,6,2.5
3713,"Hamburg, IA"," Omaha, NE ",73.21220427945542,pharmacy,3,3.5
3714,"Hamburg, IA"," Bellevue, NE ",70.01399510288863,pharmacy,2,4.0
3715,"Hamburg, IA"," La Vista, NE ",72.04504597837612,pharmacy,5,4.5
3716,"Hamburg, IA"," Bellevue, NE ",65.22360821917242,pharmacy,1,4.0
3717,"Hamburg, IA"," Papillion, NE ",68.9021871246587,pharmacy,2,4.0
3718,"Hamburg, IA"," Papillion, NE ",66.57943788455331,pharmacy,1,2.0
3719,"Hamburg, IA"," Red Oak, IA ",58.02557812365508,pharmacy,1,1.0
3720,"Hamburg, IA"," Omaha, NE ",71.62462688469842,pharmacy,1,3.0
3721,"Hamburg, IA"," Omaha, NE ",80.63271716050778,pharmacy,1,5.0
3722,"Hamburg, IA"," Clarinda, IA ",54.16906707345871,pharmacy,1,4.0
3723,"Hamburg, IA"," Nebraska City, NE ",19.063693366839523,dental,1,5.0
3724,"Hamburg, IA"," Omaha, NE ",75.62884707409341,dental,3,5.0
3725,"Hamburg, IA"," Bellevue, NE ",64.93883169409939,dental,3,5.0
3726,"Hamburg, IA"," Bellevue, NE ",65.0644040972375,dental,6,4.0
3727,"Hamburg, IA"," Papillion, NE ",69.09131208371338,dental,3,4.5
3728,"Hamburg, IA"," Omaha, NE ",73.17640963094081,dental,3,5.0
3729,"Hamburg, IA"," Bellevue, NE ",64.9922726363904,dental,1,5.0
3730,"Hamburg, IA"," La Vista, NE ",72.34024659459106,dental,3,5.0
3731,"Hamburg, IA"," Bellevue, NE ",64.09243096732632,dental,3,5.0
3732,"Hamburg, IA"," Papillion, NE ",69.09131208371338,dental,2,5.0
3733,"Hamburg, IA"," Omaha, NE ",74.83177652455478,dental,1,5.0
3734,"Hamburg, IA"," La Vista, NE ",72.6082526125824,dental,1,5.0
3735,"Hamburg, IA"," Glenwood, IA ",49.81245757552922,dental,1,1.0
3736,"Hamburg, IA"," La Vista, NE ",70.6590159565506,dental,4,5.0
3737,"Hamburg, IA"," Bellevue, NE ",64.09243096732632,dental,1,5.0
3738,"Hamburg, IA"," Maryville, MO ",73.53567715908075,dental,1,5.0
3739,"Hamburg, IA"," La Vista, NE ",74.58938110424916,dental,6,5.0
3740,"Hamburg, IA"," Omaha, NE ",78.96826488486026,dental,1,5.0
3741,"Hamburg, IA"," Papillion, NE ",68.04876768005519,dental,1,5.0
3742,"Hamburg, IA"," Papillion, NE ",70.59078330797217,dental,6,5.0
3743,"Hamburg, IA"," Auburn, NE ",29.30353208742362,optometrist,1,5.0
3744,"Hamburg, IA"," Nebraska City, NE ",18.504767616415176,optometrist,1,4.0
3745,"Hamburg, IA"," Plattsmouth, NE ",48.98961854348746,optometrist,2,4.0
3746,"Hamburg, IA"," Red Oak, IA ",58.114318405308076,optometrist,1,5.0
3747,"Hamburg, IA"," Omaha, NE ",76.8232859924712,optometrist,24,4.5
3748,"Hamburg, IA"," Bellevue, NE ",63.338649944298105,optometrist,2,2.5
3749,"Hamburg, IA"," Bellevue, NE ",65.16130667064145,optometrist,3,3.5
3750,"Hamburg, IA"," Plattsmouth, NE ",51.19901194281113,optometrist,1,5.0
3751,"Hamburg, IA"," Red Oak, IA ",59.72222373427564,optometrist,1,5.0
3752,"Hamburg, IA"," Gretna, NE ",77.5449647623507,optometrist,1,5.0
3753,"Hamburg, IA"," La Vista, NE ",70.59590355216609,optometrist,2,3.0
3754,"Hamburg, IA"," Papillion, NE ",66.39674538777389,optometrist,10,3.0
3755,"Hamburg, IA"," Bellevue, NE ",64.9790780120266,optometrist,1,2.0
3756,"Hamburg, IA"," La Vista, NE ",72.04922769747101,optometrist,4,4.0
3757,"Hamburg, IA"," Omaha, NE ",76.64345049147677,optometrist,3,5.0
3758,"Hamburg, IA"," Council Bluffs, IA ",70.20012162307145,optometrist,4,2.5
3759,"Hamburg, IA"," Omaha, NE ",75.64039480730995,optometrist,1,5.0
3760,"Hamburg, IA"," La Vista, NE ",71.42593793845691,optometrist,3,3.0
3761,"Hamburg, IA"," Papillion, NE ",66.54603746925171,optometrist,12,3.0
3762,"Hamburg, IA"," Omaha, NE ",78.90107681773024,optometrist,4,4.0
3763,"Hamburg, IA"," Bellevue, NE ",64.70901293396005,dollar store,4,3.5
3764,"Hamburg, IA"," Council Bluffs, IA ",70.36277609891468,dollar store,3,2.5
3765,"Hamburg, IA"," Papillion, NE ",66.51885386240005,dollar store,1,5.0
3766,"Hamburg, IA"," Council Bluffs, IA ",70.62301231595062,dollar store,2,1.0
3767,"Hamburg, IA"," La Vista, NE ",71.88827757027386,child care,2,3.5
3768,"Hamburg, IA"," Omaha, NE ",78.42190727175567,child care,3,3.5
3769,"Hamburg, IA"," Bellevue, NE ",64.4565279805545,child care,1,5.0
3770,"Hamburg, IA"," Bellevue, NE ",60.32457109911005,child care,2,2.5
3771,"Hamburg, IA"," Bellevue, NE ",64.59969291509603,child care,4,5.0
3772,"Hamburg, IA"," Papillion, NE ",67.23074812288193,child care,2,1.0
3773,"Hamburg, IA"," Omaha, NE ",76.74874623148001,child care,4,4.0
3774,"Hamburg, IA"," Bellevue, NE ",68.94569174310261,child care,3,2.5
3775,"Hamburg, IA"," Omaha, NE ",81.68086458958571,child care,2,5.0
3776,"Hamburg, IA"," Papillion, NE ",69.17387281953246,child care,1,5.0
3777,"Hamburg, IA"," Bellevue, NE ",63.689644447061866,child care,3,3.5
3778,"Hamburg, IA"," Omaha, NE ",79.25554574931564,child care,1,5.0
3779,"Hamburg, IA"," Clarinda, IA ",54.86554132163685,child care,1,1.0
3780,"Hamburg, IA"," Omaha, NE ",71.46554518450746,child care,1,5.0
3781,"Hamburg, IA"," Omaha, NE ",79.61741584095536,child care,2,3.5
3782,"Hamburg, IA"," Omaha, NE ",77.8706428777248,child care,1,1.0
3783,"Hamburg, IA"," Omaha, NE ",77.32556661282031,child care,1,5.0
3784,"Hamburg, IA"," Omaha, NE ",78.44745036965645,child care,2,1.0
3785,"Hamburg, IA"," Omaha, NE ",79.73033970510589,child care,3,2.5
3786,"Hamburg, IA"," Gretna, NE ",76.83408590746824,child care,1,1.0
3787,"Hamburg, IA"," Hamburg, IA ",0.4129695833857206,restaurant,3,4.5
3788,"Hamburg, IA"," Nebraska City, NE ",18.4520812184292,restaurant,22,4.5
3789,"Hamburg, IA"," Sidney, IA ",15.802502166264418,restaurant,3,3.5
3790,"Hamburg, IA"," Percival, IA ",14.637230243239665,restaurant,29,3.5
3791,"Hamburg, IA"," Sidney, IA ",15.4889874155235,restaurant,2,4.5
3792,"Hamburg, IA"," Nebraska City, NE ",18.110414192734545,restaurant,3,4.5
3793,"Hamburg, IA"," Nebraska City, NE ",18.413569680819432,restaurant,12,4.0
3794,"Hamburg, IA"," Hamburg, IA ",0.14185173590152286,restaurant,3,3.5
3795,"Hamburg, IA"," Riverton, IA ",11.668730659164936,restaurant,1,5.0
3796,"Hamburg, IA"," Nebraska City, NE ",17.43939153436968,restaurant,4,3.5
3797,"Hamburg, IA"," Nebraska City, NE ",18.17650299977003,restaurant,9,3.5
3798,"Hamburg, IA"," Peru, NE ",15.097554328201088,restaurant,1,5.0
3799,"Hamburg, IA"," Nebraska City, NE ",18.056522094190797,restaurant,1,5.0
3800,"Hamburg, IA"," Nebraska City, NE ",18.597146774843864,restaurant,12,4.0
3801,"Hamburg, IA"," Nebraska City, NE ",18.325219877806468,restaurant,22,3.5
3802,"Hamburg, IA"," Nebraska City, NE ",18.346486374977054,restaurant,10,3.0
3803,"Hamburg, IA"," Nebraska City, NE ",18.492958575636614,restaurant,8,4.5
3804,"Hamburg, IA"," Nebraska City, NE ",18.253351073838925,restaurant,46,4.5
3805,"Hamburg, IA"," Nebraska City, NE ",18.325219877806468,restaurant,3,4.5
3806,"Hamburg, IA"," Nebraska City, NE ",18.348548023671647,restaurant,10,4.5
3807,"Hamburg, IA"," Percival, IA ",14.797503919895695,gas stations,16,4.5
3808,"Hamburg, IA"," Percival, IA ",14.788192752989755,gas stations,12,3.5
3809,"Hamburg, IA"," Percival, IA ",14.652591344259225,gas stations,11,3.5
3810,"Hamburg, IA"," Nebraska City, NE ",17.84329049517179,gas stations,2,4.0
3811,"Hamburg, IA"," Percival, IA ",14.714290623222706,gas stations,1,5.0
3812,"Hamburg, IA"," Hamburg, IA ",0.4129695833857206,restaurants,2,5.0
3813,"Hamburg, IA"," Nebraska City, NE ",18.01123406374446,restaurants,19,4.5
3814,"Hamburg, IA"," Percival, IA ",14.637230243239665,restaurants,24,3.5
3815,"Hamburg, IA"," Nebraska City, NE ",18.453780107257593,restaurants,22,4.5
3816,"Hamburg, IA"," Nebraska City, NE ",18.301630057539548,restaurants,22,3.5
3817,"Hamburg, IA"," Peru, NE ",15.097554328201088,restaurants,1,5.0
3818,"Hamburg, IA"," Hamburg, IA ",0.17107233646397085,restaurants,1,5.0
3819,"Hamburg, IA"," Nebraska City, NE ",18.259293105519443,restaurants,36,4.5
3820,"Hamburg, IA"," Sidney, IA ",16.199448958990473,restaurants,2,3.0
3821,"Hamburg, IA"," Nebraska City, NE ",18.346486374977054,restaurants,9,3.0
3822,"Hamburg, IA"," Nebraska City, NE ",18.17650299977003,restaurants,3,3.5
3823,"Hamburg, IA"," Nebraska City, NE ",18.49370140265195,restaurants,7,4.0
3824,"Hamburg, IA"," Nebraska City, NE ",18.4108676905395,restaurants,2,3.5
3825,"Hamburg, IA"," Nebraska City, NE ",18.597146774843864,restaurants,10,4.0
3826,"Hamburg, IA"," Nebraska City, NE ",17.43939153436968,restaurants,4,3.5
3827,"Hamburg, IA"," Nebraska City, NE ",18.301630057539548,restaurants,3,4.5
3828,"Hamburg, IA"," Nebraska City, NE ",18.056522094190797,restaurants,1,5.0
3829,"Hamburg, IA"," Percival, IA ",14.535696749505448,restaurants,3,1.5
3830,"Hamburg, IA"," Riverton, IA ",11.599376806073934,restaurants,1,4.0
3831,"Hamburg, IA"," Nebraska City, NE ",18.348548023671647,restaurants,6,4.0
3832,"Hamburg, IA"," Percival, IA ",14.652591344259225,convenience stores,11,3.5
3833,"Hamburg, IA"," Percival, IA ",14.797503919895695,convenience stores,16,4.5
3834,"Hamburg, IA"," Percival, IA ",14.714290623222706,convenience stores,1,5.0
3835,"Hamburg, IA"," Riverton, IA ",11.608707646464708,convenience stores,1,4.0
3836,"Hamburg, IA"," Percival, IA ",14.788192752989755,convenience stores,12,3.5
3837,"Hamburg, IA"," Percival, IA ",14.664130128690411,convenience stores,1,4.0
3838,"Hamburg, IA"," Bellevue, NE ",62.35716958975626,Pawn Shops,3,2.5
3839,"Hamburg, IA"," Omaha, NE ",72.46776438129642,Pawn Shops,1,5.0
3840,"Hamburg, IA"," Omaha, NE ",78.89257215395997,Pawn Shops,6,3.0
3841,"Hamburg, IA"," Omaha, NE ",77.46910591006161,Pawn Shops,8,2.5
3842,"Hamburg, IA"," Omaha, NE ",77.50762475460961,Pay-Day Loans,2,1.0
3843,"Hamburg, IA"," Bellevue, NE ",65.12764535364059,Pay-Day Loans,8,1.5
3844,"Hamburg, IA"," Omaha, NE ",72.89243727508723,Pay-Day Loans,4,4.0
3845,"Hamburg, IA"," Omaha, NE ",80.02466506089775,Pay-Day Loans,4,3.5
3846,"Hamburg, IA"," Bellevue, NE ",64.43776658934087,Pay-Day Loans,19,3.0
3847,"Hamburg, IA"," Bellevue, NE ",68.29173840621281,Pay-Day Loans,20,2.5
3848,"Hamburg, IA"," Bellevue, NE ",66.36114176122868,Pay-Day Loans,1,1.0
3849,"Hamburg, IA"," Omaha, NE ",74.5460753967199,Pay-Day Loans,17,2.5
3850,"Hamburg, IA"," Omaha, NE ",73.42203185848871,Pay-Day Loans,4,4.0
3851,"Hamburg, IA"," La Vista, NE ",74.99802813018054,Pay-Day Loans,19,2.5
3852,"Hamburg, IA"," Bellevue, NE ",65.49213582236625,Pay-Day Loans,7,3.0
3853,"Hamburg, IA"," Council Bluffs, IA ",70.30320331081364,Pay-Day Loans,2,2.0
3854,"Hamburg, IA"," Springfield, NE ",67.02567644375337,Pay-Day Loans,3,2.5
3855,"Hamburg, IA"," La Vista, NE ",75.19047991950707,Pay-Day Loans,14,2.5
3856,"Hamburg, IA"," Omaha, NE ",74.93867986117691,Pay-Day Loans,28,2.0
3857,"Hamburg, IA"," Omaha, NE ",78.79387172759697,Pay-Day Loans,23,3.5
3858,"Hamburg, IA"," Council Bluffs, IA ",71.18199474395702,Pay-Day Loans,17,3.0
3859,"Hamburg, IA"," Omaha, NE ",72.10359550418767,Pay-Day Loans,56,4.0
3860,"Hamburg, IA"," Omaha, NE ",80.00278854585225,Pay-Day Loans,6,2.0
3861,"Hamburg, IA"," Riverton, IA ",11.599376806073934,groceries,1,4.0
3862,"Hamburg, IA"," Nebraska City, NE ",17.870036241056738,groceries,3,1.5
3863,"Hamburg, IA"," Nebraska City, NE ",19.09746374306478,groceries,3,2.5
3864,"Hamburg, IA"," Shenandoah, IA ",28.64268311478172,groceries,2,4.5
3865,"Hamburg, IA"," Shenandoah, IA ",28.423393213217764,groceries,1,1.0
3866,"Hamburg, IA"," Plattsmouth, NE ",49.178894959614716,groceries,1,5.0
3867,"Hamburg, IA"," Louisville, NE ",61.14193015769821,groceries,2,4.0
3868,"Hamburg, IA"," Auburn, NE ",29.474440225449534,groceries,1,1.0
3869,"Hamburg, IA"," Shenandoah, IA ",28.671169186948074,groceries,1,3.0
3870,"Hamburg, IA"," Union, NE ",29.267585741216788,groceries,14,3.5
3871,"Hamburg, IA"," Nebraska City, NE ",22.71971730532737,groceries,27,3.5
3872,"Hamburg, IA"," Tabor, IA ",32.55779464649883,groceries,1,4.0
3873,"Hamburg, IA"," Gretna, NE ",77.34462410064842,groceries,3,4.0
3874,"Hamburg, IA"," Auburn, NE ",29.42202512154832,groceries,2,5.0
3875,"Hamburg, IA"," Syracuse, NE ",45.07923377770242,groceries,2,4.5
3876,"Hamburg, IA"," Bellevue, NE ",61.630899153239326,groceries,9,4.0
3877,"Hamburg, IA"," Ashland, NE ",77.55910090668593,groceries,1,5.0
3878,"Hamburg, IA"," Papillion, NE ",70.54483427375304,groceries,13,4.5
3879,"Hamburg, IA"," Bellevue, NE ",65.15691426400537,groceries,20,3.5
3880,"Hamburg, IA"," Omaha, NE ",72.24433098631829,groceries,8,4.5
3881,"Hartford, IA"," Des Moines, IA ",23.19249555173953,convenience stores,6,3.5
3882,"Hartford, IA"," Des Moines, IA ",22.942887059810552,convenience stores,42,3.5
3883,"Hartford, IA"," Des Moines, IA ",23.1807333714385,convenience stores,1,4.0
3884,"Hartford, IA"," Des Moines, IA ",22.63411622959424,convenience stores,17,4.5
3885,"Hartford, IA"," Bondurant, IA ",26.21848341206662,convenience stores,20,4.5
3886,"Hartford, IA"," Des Moines, IA ",24.05373731408216,convenience stores,5,4.5
3887,"Hartford, IA"," Clive, IA ",35.223510719298396,convenience stores,7,4.0
3888,"Hartford, IA"," Ankeny, IA ",31.02947472718501,convenience stores,8,4.0
